(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.5768, -0.5337]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5005.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.0745, -0.2768]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5006.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.1921, 0.2718]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5007.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.1384, 0.0851]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5008.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.2301, -0.0968]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5009.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.3247, 0.4585]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5010.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.6300, 0.1117]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5011.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.6914, 0.3200]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5012.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.4313, -0.3608]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5013.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.4017, 0.5816]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5014.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.0079, 0.4533]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5015.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.8681, -0.2859]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5016.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.8753, 0.6827]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5017.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.5668, 0.7101]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5018.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.4945, 0.0521]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5019.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.1064, -0.6633]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5020.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.4584, 0.2422]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5021.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.2690, -0.2528]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5022.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.0805, 0.9612]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5023.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.4151, -0.1358]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5024.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.0251, -0.1487]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5025.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.5287, 0.2916]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5026.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.8514, 0.6014]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5027.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.8844, 0.2559]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5028.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.6704, -0.0933]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5029.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.7763, 0.5506]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5030.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.3577, -0.0611]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5031.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.5268, -0.8003]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5032.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.4677, 0.9889]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5033.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.7471, 0.0677]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5034.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.1481, -0.4746]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5035.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.1379, -0.0356]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5036.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.3010, 0.0728]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5037.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.9319, 0.2783]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5038.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.0450, -0.4618]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5039.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.1006, 0.7129]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5040.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.2399, 0.4167]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5041.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.8995, 0.9704]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5042.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.7890, 1.0896]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5043.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -1.1874, 0.6570]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5044.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.3400, 0.3616]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5045.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.3707, 0.8631]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5046.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.5695, -0.3555]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5047.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.9815, 0.0195]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5048.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.5883, 0.1009]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5049.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.9596, 0.8670]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5050.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.9338, -0.8101]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5051.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.5438, 0.5553]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5052.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.2381, 1.5005]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5053.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.9609, 1.3891]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5054.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.4563, 1.4576]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5055.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.1936, 0.7589]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5056.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.2984, 1.1616]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5057.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.4092, -0.4434]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5058.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.0437, -0.0411]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5059.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.1578, -0.2079]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5060.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.7170, 0.8855]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5061.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.7222, 0.9301]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5062.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.6982, 0.4672]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5063.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.3870, 0.6385]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5064.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -1.0638, 0.6107]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5065.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.0118, 1.1541]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5066.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -1.2211, 0.9545]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5067.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -1.0051, 1.2885]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5068.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.6432, 0.2200]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5069.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.1321, 0.3982]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5070.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.4054, -0.2406]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5071.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.5085, 1.0640]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5072.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.5099, 0.1260]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5073.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.0892, -0.7638]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5074.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -1.4850, 1.3812]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5075.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.8898, 1.7174]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5076.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -1.5758, 0.7434]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5077.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.0200, 1.8213]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5078.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.0147, -0.3446]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5079.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.6285, 1.4076]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5080.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.0259, 0.8101]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5081.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.7088, 0.0932]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5082.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.2831, 0.8897]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5083.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.6525, 0.7633]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5084.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.9819, 1.1005]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5085.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -1.1737, 1.5046]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5086.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.2534, 1.6833]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5087.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.6622, 1.0839]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5088.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.0757, 0.5928]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5089.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -1.0441, 0.1547]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5090.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.7869, -0.4523]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5091.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -1.3266, 1.8760]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5092.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.0671, 1.8888]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5093.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.4361, 0.3522]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5094.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.0629, 0.5320]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5095.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.1665, 1.2003]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5096.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -1.7948, 1.6985]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5097.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.9484, 0.6269]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5098.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.7397, 1.6041]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5099.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.5894, -1.0693]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5100.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.6774, 0.1402]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5101.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.4889, -0.6203]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5102.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.8243, -0.3060]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5103.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.0543, -0.6455]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5104.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.8154, -0.0122]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5105.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.2035, 0.8032]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5106.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.6336, 0.0258]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5107.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.5298, 1.9022]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5108.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 1.5029, 1.5437]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5109.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.3853, 0.4805]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5110.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, 0.1851, -0.1730]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5111.00, Rho = 0.581
(iter 10) [0.0, 0.4419, -0.1807] = 441.8513, sampling [1.0, -0.2879, 0.5631]. Recommendation = [0.0, 0.4419, -0.1807], Current Cost = 5112.00, Rho = 0.581
