(iter 5) [0.0, -1.2518, 1.7188] = 448.9257, sampling [0.0, -1.3689, 1.5069]. Recommendation = [0.0, -1.2518, 1.7188], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.2518, 1.7188] = 448.9257, sampling [0.0, -1.0713, 1.3724]. Recommendation = [0.0, -1.2518, 1.7188], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.2518, 1.7188] = 448.9257, sampling [0.0, -1.1613, 1.5893]. Recommendation = [0.0, -1.2518, 1.7188], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -1.2518, 1.7188] = 448.9257, sampling [0.0, -1.2743, 1.1382]. Recommendation = [0.0, -1.2518, 1.7188], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -1.2518, 1.7188] = 448.9257, sampling [0.0, -0.9916, 1.6362]. Recommendation = [0.0, -1.2518, 1.7188], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -1.2518, 1.7188] = 448.9257, sampling [0.0, -1.2194, 1.6583]. Recommendation = [0.0, -1.2518, 1.7188], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -1.2518, 1.7188] = 448.9257, sampling [0.0, -0.9597, 1.0120]. Recommendation = [0.0, -1.2518, 1.7188], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, -0.9597, 1.0120] = 451.6320, sampling [0.0, -1.0245, 0.8785]. Recommendation = [0.0, -0.9597, 1.0120], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, -0.9597, 1.0120] = 451.6320, sampling [0.0, -0.8070, 0.7742]. Recommendation = [0.0, -0.9597, 1.0120], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, -0.9597, 1.0120] = 451.6320, sampling [0.0, -0.9503, 0.7111]. Recommendation = [0.0, -0.9597, 1.0120], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, -0.9597, 1.0120] = 451.6320, sampling [0.0, -1.1086, 0.7573]. Recommendation = [0.0, -0.9597, 1.0120], Current Cost = 15000.00, Rho = -1.230
(iter 11) [0.0, -0.9597, 1.0120] = 451.6320, sampling [0.0, -0.5942, 0.8966]. Recommendation = [0.0, -0.9597, 1.0120], Current Cost = 16000.00, Rho = -1.230
(iter 11) [0.0, -0.9597, 1.0120] = 451.6320, sampling [0.0, -1.1272, 1.2261]. Recommendation = [0.0, -0.9597, 1.0120], Current Cost = 17000.00, Rho = -1.230
(iter 11) [0.0, -0.9597, 1.0120] = 451.6320, sampling [0.0, -0.8771, 0.6187]. Recommendation = [0.0, -0.9597, 1.0120], Current Cost = 18000.00, Rho = -1.230
(iter 11) [0.0, -0.9597, 1.0120] = 451.6320, sampling [0.0, -0.7839, 0.7243]. Recommendation = [0.0, -0.9597, 1.0120], Current Cost = 19000.00, Rho = -1.230
(iter 19) [0.0, -0.7839, 0.7243] = 451.9120, sampling [0.0, -0.9273, 0.5809]. Recommendation = [0.0, -0.7839, 0.7243], Current Cost = 20000.00, Rho = -1.230
