(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.5551, 0.8937]. Recommendation = [0.0, -0.8890, 1.0578], Current Cost = 5005.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.1132, 0.9580]. Recommendation = [0.0, 0.5551, 0.8937], Current Cost = 5006.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.8419, 0.9677]. Recommendation = [0.0, 0.5551, 0.8937], Current Cost = 5007.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.8101, 0.6338]. Recommendation = [0.0, 0.8419, 0.9677], Current Cost = 5008.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.9388, 0.4415]. Recommendation = [0.0, 0.8101, 0.6338], Current Cost = 5009.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.8554, 0.5196]. Recommendation = [0.0, 0.8101, 0.6338], Current Cost = 5010.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.6840, 0.3618]. Recommendation = [0.0, 0.8554, 0.5196], Current Cost = 5011.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.8380, 0.2123]. Recommendation = [0.0, 0.6840, 0.3618], Current Cost = 5012.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.3885, 0.2232]. Recommendation = [0.0, 0.6840, 0.3618], Current Cost = 5013.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.3776, 0.3241]. Recommendation = [0.0, 0.3885, 0.2232], Current Cost = 5014.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.6310, 0.0378]. Recommendation = [0.0, 0.3885, 0.2232], Current Cost = 5015.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.4596, -0.0801]. Recommendation = [0.0, 0.3885, 0.2232], Current Cost = 5016.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.2960, -0.1040]. Recommendation = [0.0, 0.4596, -0.0801], Current Cost = 5017.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.2518, 0.2395]. Recommendation = [0.0, 0.2960, -0.1040], Current Cost = 5018.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.0385, -0.0550]. Recommendation = [0.0, 0.2960, -0.1040], Current Cost = 5019.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.0083, 0.1482]. Recommendation = [0.0, 0.0385, -0.0550], Current Cost = 5020.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, 0.0908, -0.2493]. Recommendation = [0.0, 0.0385, -0.0550], Current Cost = 5021.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, -0.1337, -0.2052]. Recommendation = [0.0, 0.0385, -0.0550], Current Cost = 5022.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, -0.1924, -0.0000]. Recommendation = [0.0, -0.1337, -0.2052], Current Cost = 5023.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, -0.2643, -0.0226]. Recommendation = [0.0, -0.1924, -0.0000], Current Cost = 5024.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, -0.3026, -0.1796]. Recommendation = [0.0, -0.2643, -0.0226], Current Cost = 5025.00, Rho = 0.269
(iter 10) [0.0, -0.8890, 1.0578] = 445.5778, sampling [1.0, -0.2447, -0.2690]. Recommendation = [0.0, -0.3026, -0.1796], Current Cost = 5026.00, Rho = 0.269
