(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.4959, 0.9553]. Recommendation = [0.0, -0.8171, 0.9867], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.6970, 1.2196]. Recommendation = [0.0, -0.8171, 0.9867], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.6667, 0.8034]. Recommendation = [0.0, -0.8171, 0.9867], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.4349, 0.6827]. Recommendation = [0.0, -0.8171, 0.9867], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.7495, 0.5800]. Recommendation = [0.0, -0.8171, 0.9867], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.8542, 0.7142]. Recommendation = [0.0, -0.7495, 0.5800], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.5076, 0.3650]. Recommendation = [0.0, -0.7350, 0.7105], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.5861, 0.4848]. Recommendation = [0.0, -0.7350, 0.7105], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.8932, 0.3829]. Recommendation = [0.0, -0.7350, 0.7105], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.4113, 0.4659]. Recommendation = [0.0, -0.7350, 0.7105], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -1.1131, 0.7282]. Recommendation = [0.0, -0.7350, 0.7105], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.9994, 0.5345]. Recommendation = [0.0, -0.7495, 0.5800], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.5392, 0.0772]. Recommendation = [0.0, -0.7944, 0.5219], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.2034, 0.0139]. Recommendation = [0.0, -0.6500, 0.4333], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.3654, 0.0555]. Recommendation = [0.0, -0.2034, 0.0139], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.0006, 0.5113]. Recommendation = [0.0, -0.2034, 0.0139], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.0568, 0.1171]. Recommendation = [0.0, -0.2034, 0.0139], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.0477, -0.2348]. Recommendation = [0.0, -0.2034, 0.0139], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.2083, -0.1383]. Recommendation = [0.0, -0.2034, 0.0139], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.2390, -0.3277]. Recommendation = [0.0, -0.2034, 0.0139], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.1841, -0.3673]. Recommendation = [0.0, -0.2034, 0.0139], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.5009, -0.1758]. Recommendation = [0.0, -0.2034, 0.0139], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.1452, 0.8211]. Recommendation = [0.0, -0.2034, 0.0139], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.0087, 0.0387]. Recommendation = [0.0, -0.2034, 0.0139], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.6235, 0.3410]. Recommendation = [0.0, 0.0087, 0.0387], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.7065, 0.0027]. Recommendation = [0.0, 0.0087, 0.0387], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.4494, -0.2994]. Recommendation = [0.0, 0.0087, 0.0387], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.3745, 0.1660]. Recommendation = [0.0, 0.0087, 0.0387], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.3678, -0.0327]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.2956, -0.2225]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.3295, -0.5528]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.1184, -0.4381]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.9149, 0.2058]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.3797, 0.3030]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.1536, 0.7504]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.9779, 0.6627]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.7350, 0.7105]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.8667, 0.4955]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -1.0866, 1.1752]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -1.3418, 1.0236]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.9032, 1.3675]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -1.2054, 1.3302]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, 0.1450, -0.6318]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.4044, -0.5442]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.5254, -0.3300]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.1371, -0.5744]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.8171, 0.9867] = 442.8213, sampling [1.0, -0.7887, -0.1666]. Recommendation = [0.0, 0.3745, 0.1660], Current Cost = 5051.00, Rho = 1.000
