(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.6753, 0.0856]. Recommendation = [0.0, -0.1242, -0.0850], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.3382, 0.6233]. Recommendation = [0.0, -0.1242, -0.0850], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.2846, -0.2017]. Recommendation = [0.0, -0.1242, -0.0850], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.0659, -0.6384]. Recommendation = [0.0, 0.2996, 0.0089], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.8768, 0.5096]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 1.2845, 0.0708]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.2092, 0.1657]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.7413, 1.1973]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.6381, 0.8809]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.1718, 0.7347]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.2277, 1.1153]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.6531, -0.4051]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.0412, 0.4126]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.4485, 0.3271]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.3309, 0.2346]. Recommendation = [0.0, 0.1393, -0.1077], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.4086, -0.3140]. Recommendation = [0.0, 0.0004, 0.1316], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.0423, -0.3271]. Recommendation = [0.0, 0.0004, 0.1316], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.9156, 1.6852]. Recommendation = [0.0, 0.0004, 0.1316], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 1.0423, 1.1277]. Recommendation = [0.0, 0.0004, 0.1316], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.2601, 1.7309]. Recommendation = [0.0, 0.0004, 0.1316], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.2630, -0.5468]. Recommendation = [0.0, 0.0004, 0.1316], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.6603, 0.6446]. Recommendation = [0.0, 0.0004, 0.1316], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.4333, -0.8948]. Recommendation = [0.0, 0.0004, 0.1316], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.0004, 0.1316]. Recommendation = [0.0, 0.0004, 0.1316], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 1.1791, 1.4856]. Recommendation = [0.0, 1.0423, 1.1277], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 1.5007, 0.8897]. Recommendation = [0.0, 1.0423, 1.1277], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, 0.4097, 0.0770]. Recommendation = [0.0, 1.0423, 1.1277], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.5744, 0.5026]. Recommendation = [0.0, 1.0423, 1.1277], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.5823, 0.0398]. Recommendation = [0.0, 1.0423, 1.1277], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.6211, 1.1751]. Recommendation = [0.0, -0.3612, 0.1420], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.4872, 0.8473]. Recommendation = [0.0, -0.3612, 0.1420], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.9621, 0.5729]. Recommendation = [0.0, -0.3612, 0.1420], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.9233, 0.9076]. Recommendation = [0.0, -0.3612, 0.1420], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -1.1398, 1.3085]. Recommendation = [0.0, -0.7788, 0.7397], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.8623, 1.7794]. Recommendation = [0.0, -0.3612, 0.1420], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -1.4067, 1.0280]. Recommendation = [0.0, -0.3612, 0.1420], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -1.4501, 1.5988]. Recommendation = [0.0, -0.3612, 0.1420], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.8173, 1.4167]. Recommendation = [0.0, -0.3612, 0.1420], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.1969, 1.3401]. Recommendation = [0.0, -0.3612, 0.1420], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.1242, -0.0850] = 454.0280, sampling [1.0, -0.7315, 0.3292]. Recommendation = [0.0, -0.3612, 0.1420], Current Cost = 5044.00, Rho = 1.000
