(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.2499, 0.5465]. Recommendation = [0.0, -0.9463, 1.1769], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.0518, -0.0570]. Recommendation = [0.0, -0.9463, 1.1769], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.6303, 0.9183]. Recommendation = [0.0, -0.0518, -0.0570], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, 0.0844, 0.2180]. Recommendation = [0.0, -0.0518, -0.0570], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.6176, 0.2104]. Recommendation = [0.0, -0.0518, -0.0570], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, 0.1341, 0.7018]. Recommendation = [0.0, -0.1226, 0.0889], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.2224, 0.2045]. Recommendation = [0.0, -0.1226, 0.0889], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.6474, 0.5387]. Recommendation = [0.0, -0.1226, 0.0889], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.4023, -0.1193]. Recommendation = [0.0, -0.1226, 0.0889], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.0599, -0.4116]. Recommendation = [0.0, -0.1226, 0.0889], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, 0.3882, 0.2936]. Recommendation = [0.0, -0.2897, 0.0521], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, 0.2577, -0.1405]. Recommendation = [0.0, -0.2897, 0.0521], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, 0.0028, 0.4387]. Recommendation = [0.0, 0.1688, 0.0094], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.8890, 0.9408]. Recommendation = [0.0, 0.1688, 0.0094], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, 0.1688, 0.0094]. Recommendation = [0.0, 0.1688, 0.0094], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.3703, 1.0354]. Recommendation = [0.0, -0.2897, 0.0521], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.5002, 0.4633]. Recommendation = [0.0, -0.2897, 0.0521], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.8245, 0.3879]. Recommendation = [0.0, -0.2897, 0.0521], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.6733, -0.2964]. Recommendation = [0.0, -0.2897, 0.0521], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.2365, -0.2263]. Recommendation = [0.0, -0.0379, -0.1075], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.7427, 0.6620]. Recommendation = [0.0, -0.0379, -0.1075], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.2897, 0.0521]. Recommendation = [0.0, -0.0379, -0.1075], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.5982, 0.0077]. Recommendation = [0.0, -0.0379, -0.1075], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, 0.1905, -0.4438]. Recommendation = [0.0, -0.0379, -0.1075], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, -0.3246, 0.3405]. Recommendation = [0.0, -0.0379, -0.1075], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.9463, 1.1769] = 444.5977, sampling [1.0, 0.4910, 0.0789]. Recommendation = [0.0, -0.0379, -0.1075], Current Cost = 5030.00, Rho = 1.000
