(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.0824, 0.3094]. Recommendation = [0.0, -0.2763, 0.9115], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, -0.1071, -0.0731]. Recommendation = [0.0, 0.0824, 0.3094], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, -0.1309, 0.2626]. Recommendation = [0.0, -0.1071, -0.0731], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, -0.0216, 0.0655]. Recommendation = [0.0, -0.1071, -0.0731], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.0443, 0.5886]. Recommendation = [0.0, -0.0216, 0.0655], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.3293, 0.1113]. Recommendation = [0.0, -0.0216, 0.0655], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.1265, -0.0884]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.3260, 0.3598]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, -0.1697, -0.2967]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.1160, -0.2565]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.4080, -0.0003]. Recommendation = [0.0, 0.0494, -0.1370], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, -0.3421, 0.0388]. Recommendation = [0.0, 0.0494, -0.1370], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.6082, 0.6432]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.3199, 0.6270]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.7312, 0.1274]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.8069, 0.4527]. Recommendation = [0.0, 0.3570, 0.1135], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.4452, -0.2680]. Recommendation = [0.0, 0.3570, 0.1135], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, -0.4144, -0.1800]. Recommendation = [0.0, 0.3570, 0.1135], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, -0.0610, -0.1574]. Recommendation = [0.0, 0.3570, 0.1135], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.7922, 0.7810]. Recommendation = [0.0, 0.3570, 0.1135], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 1.0000, 0.6100]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.5935, 0.8096]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, 0.9524, 0.2379]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.2763, 0.9115] = 384.9306, sampling [1.0, -0.1944, 0.4564]. Recommendation = [0.0, 0.3293, 0.1113], Current Cost = 5028.00, Rho = 1.000
