(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, 0.0016, 1.0215]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, 0.3477, 1.8998]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -0.4413, 0.6445]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -0.0289, 0.5168]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -0.4106, 0.3719]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -0.7465, 1.3527]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -0.4859, 1.0446]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -1.1179, 0.9026]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -0.9615, 0.4976]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -1.4819, 1.4456]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -1.7368, 0.9563]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -1.1835, 1.8515]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, -0.3483, 0.1505] = 454.3968, sampling [0.0, -0.6876, 1.8937]. Recommendation = [0.0, -0.3483, 0.1505], Current Cost = 17000.00, Rho = -1.230
