(iter 5) [0.0, -0.3370, 0.4713] = 441.7114, sampling [0.0, 0.2705, 0.6691]. Recommendation = [0.0, -0.3370, 0.4713], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.3370, 0.4713] = 441.7114, sampling [0.0, 0.9177, 0.5574]. Recommendation = [0.0, -0.3370, 0.4713], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.9177, 0.5574] = 448.1811, sampling [0.0, 0.3655, 0.2001]. Recommendation = [0.0, 0.9177, 0.5574], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, 0.3655, 0.2001] = 455.4549, sampling [0.0, 0.6012, 1.2937]. Recommendation = [0.0, 0.3655, 0.2001], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, 0.3655, 0.2001] = 455.4549, sampling [0.0, -0.0338, 1.0976]. Recommendation = [0.0, 0.3655, 0.2001], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, 0.3655, 0.2001] = 455.4549, sampling [0.0, 1.6309, 0.3651]. Recommendation = [0.0, 0.3655, 0.2001], Current Cost = 10000.00, Rho = -1.230
(iter 7) [0.0, 0.3655, 0.2001] = 455.4549, sampling [0.0, 0.6259, 0.3485]. Recommendation = [0.0, 0.3655, 0.2001], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.0098, 0.3765]. Recommendation = [0.0, 0.6259, 0.3485], Current Cost = 12000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.5824, 0.6932]. Recommendation = [0.0, 0.3470, 0.2977], Current Cost = 13000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.2292, -0.2202]. Recommendation = [0.0, 0.3470, 0.2977], Current Cost = 14000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.2155, 1.9823]. Recommendation = [0.0, 0.6259, 0.3485], Current Cost = 15000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.0163, 0.0567]. Recommendation = [0.0, 0.6259, 0.3485], Current Cost = 16000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.4597, -0.0116]. Recommendation = [0.0, 0.3343, 0.1255], Current Cost = 17000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.5092, -0.8568]. Recommendation = [0.0, 0.3343, 0.1255], Current Cost = 18000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 1.2554, -1.5217]. Recommendation = [0.0, 0.3343, 0.1255], Current Cost = 19000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 1.0141, 0.9535]. Recommendation = [0.0, 0.3343, 0.1255], Current Cost = 20000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.5353, 0.9812]. Recommendation = [0.0, 0.3343, 0.1255], Current Cost = 21000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.5240, -0.2469]. Recommendation = [0.0, 0.3343, 0.1255], Current Cost = 22000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.0294, -0.5516]. Recommendation = [0.0, 0.3343, 0.1255], Current Cost = 23000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, -0.1945, -0.1620]. Recommendation = [0.0, 0.3343, 0.1255], Current Cost = 24000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, -0.2776, 0.1922]. Recommendation = [0.0, 0.1160, -0.0221], Current Cost = 25000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 0.3027, -0.5288]. Recommendation = [0.0, -0.0749, 0.0015], Current Cost = 26000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 1.0516, 1.5585]. Recommendation = [0.0, -0.0749, 0.0015], Current Cost = 27000.00, Rho = -1.230
(iter 11) [0.0, 0.6259, 0.3485] = 455.9727, sampling [0.0, 1.0958, 1.1972]. Recommendation = [0.0, -0.0749, 0.0015], Current Cost = 28000.00, Rho = -1.230
(iter 28) [0.0, 1.0958, 1.1972] = 456.2895, sampling [0.0, 0.8300, 1.0428]. Recommendation = [0.0, -0.0749, 0.0015], Current Cost = 29000.00, Rho = -1.230
(iter 28) [0.0, 1.0958, 1.1972] = 456.2895, sampling [0.0, -0.0303, 0.7611]. Recommendation = [0.0, -0.0749, 0.0015], Current Cost = 30000.00, Rho = -1.230
(iter 28) [0.0, 1.0958, 1.1972] = 456.2895, sampling [0.0, -0.8023, 1.0855]. Recommendation = [0.0, -0.0749, 0.0015], Current Cost = 31000.00, Rho = -1.230
(iter 28) [0.0, 1.0958, 1.1972] = 456.2895, sampling [0.0, -0.4880, 0.9952]. Recommendation = [0.0, -0.0749, 0.0015], Current Cost = 32000.00, Rho = -1.230
