(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.8372, 1.0104]. Recommendation = [0.0, -0.6275, -0.7290], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.6916, 0.8118]. Recommendation = [0.0, 0.8372, 1.0104], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.8412, 0.7988]. Recommendation = [0.0, 0.8372, 1.0104], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.9826, 0.8495]. Recommendation = [0.0, 0.8412, 0.7988], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.8596, 0.6382]. Recommendation = [0.0, 0.8412, 0.7988], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.6962, 0.6177]. Recommendation = [0.0, 0.8412, 0.7988], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.4329, 0.4835]. Recommendation = [0.0, 0.8412, 0.7988], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.6200, 0.3280]. Recommendation = [0.0, 0.8412, 0.7988], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.7974, 0.4618]. Recommendation = [0.0, 0.6200, 0.3280], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.4256, 0.2480]. Recommendation = [0.0, 0.6200, 0.3280], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.5604, 0.8459]. Recommendation = [0.0, 0.6200, 0.3280], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.0802, 0.4040]. Recommendation = [0.0, 0.6200, 0.3280], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.3341, 0.3991]. Recommendation = [0.0, 0.6200, 0.3280], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.2110, 0.0521]. Recommendation = [0.0, 0.6200, 0.3280], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.6460, 0.1211]. Recommendation = [0.0, 0.6200, 0.3280], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.0531, -0.0475]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 1.0069, 0.3128]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.7275, 0.2504]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.5212, 0.2752]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.9497, 0.6037]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.0099, -0.1696]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, -0.2385, -0.2402]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, -0.2193, 0.2246]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, -0.3119, 0.0001]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.0956, 0.6682]. Recommendation = [0.0, 0.0027, -0.1247], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, -0.1013, 0.3854]. Recommendation = [0.0, 0.0027, -0.1247], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.4534, -0.2625]. Recommendation = [0.0, 0.0027, -0.1247], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.0201, -0.4773]. Recommendation = [0.0, 0.1630, 0.0225], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.2659, -0.3622]. Recommendation = [0.0, 0.1630, 0.0225], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, -0.2010, -0.4962]. Recommendation = [0.0, 0.1630, 0.0225], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, -0.3282, -0.0939]. Recommendation = [0.0, 0.1630, 0.0225], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.1630, 0.0225]. Recommendation = [0.0, 0.1630, 0.0225], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.7281, -0.0066]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, -0.3971, -0.2646]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 1.0341, 0.8016]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.5948, -0.1827]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.5814, 1.0451]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, -0.3154, -0.3233]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.8127, 0.1539]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.0274, -0.1153]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.6275, -0.7290] = 327.5853, sampling [1.0, 0.9221, 1.0998]. Recommendation = [0.0, 0.5212, 0.2752], Current Cost = 5045.00, Rho = 1.000
