(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, -0.0726, -0.0732]. Recommendation = [0.0, -0.4406, -0.1439], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.2763, 0.1967]. Recommendation = [0.0, -0.0726, -0.0732], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.0324, 0.0614]. Recommendation = [0.0, -0.0726, -0.0732], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.3576, -0.1028]. Recommendation = [0.0, 0.0324, 0.0614], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.5035, 0.2663]. Recommendation = [0.0, 0.0324, 0.0614], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.6031, 0.0690]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.3051, 0.3340]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.0050, -0.1609]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.6799, 0.4376]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.6855, 0.3119]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, -0.2975, 0.0147]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, -0.1645, -0.1912]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.4188, 0.6005]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.1774, 0.3259]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.8766, 0.4641]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.4700, -0.0592]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.6910, 0.2345]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4406, -0.1439] = 442.7982, sampling [1.0, 0.3489, 0.4472]. Recommendation = [0.0, 0.5035, 0.2663], Current Cost = 5022.00, Rho = 1.000
