(iter 10) [0.0, -0.1005, -0.2213] = 449.7356, sampling [0.0, 0.0106, 0.0446]. Recommendation = [0.0, -0.1005, -0.2213], Current Cost = 5005.00, Rho = 0.023
(iter 10) [0.0, 0.0106, 0.0446] = 455.1234, sampling [0.0, 0.2196, 0.0665]. Recommendation = [0.0, 0.0106, 0.0446], Current Cost = 6005.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, 0.4200, -0.1394]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 7005.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.0397, 0.3196]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 8005.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [1.0, -0.0072, 0.1323]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 9005.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [1.0, 0.0106, 0.0446]. Recommendation = [0.0, -0.0072, 0.1323], Current Cost = 9006.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [1.0, -0.0397, 0.3196]. Recommendation = [0.0, -0.0072, 0.1323], Current Cost = 9007.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [1.0, -0.0538, 0.1555]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 9008.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, 0.1590, 0.2073]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 9009.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [1.0, 0.1590, 0.2073]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 10009.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.0538, 0.1555]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 10010.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.2268, 0.1960]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 11010.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [1.0, -0.0914, 0.2477]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 12010.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, 0.3210, -0.4141]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 12011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.1730, 0.5537]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 13011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.3298, 0.0520]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 14011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.3117, 0.4021]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 15011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.4681, 0.2168]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 16011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.5126, 0.4393]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 17011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.5320, 0.8030]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 18011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.6857, 0.5371]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 19011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.7010, 0.2953]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 20011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.8319, 0.5820]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 21011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.9081, 0.9330]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 22011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -1.1644, 0.8258]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 23011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.8099, 1.3007]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 24011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.5827, 1.0358]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 25011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -1.0784, 1.0569]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 26011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.9466, 1.0866]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 27011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, 0.1453, 0.4668]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 28011.00, Rho = 0.023
(iter 11) [0.0, 0.2196, 0.0665] = 455.6577, sampling [0.0, -0.5430, 0.2278]. Recommendation = [0.0, 0.2196, 0.0665], Current Cost = 29011.00, Rho = 0.023
