(iter 5) [0.0, -0.0557, 0.4821] = 432.2370, sampling [0.0, -0.2256, 0.8006]. Recommendation = [0.0, -0.0557, 0.4821], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.0557, 0.4821] = 432.2370, sampling [0.0, -0.4396, 0.5384]. Recommendation = [0.0, -0.0557, 0.4821], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -0.4396, 0.5384] = 442.3137, sampling [0.0, -0.2766, 0.3738]. Recommendation = [0.0, -0.4396, 0.5384], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.2766, 0.3738] = 445.8326, sampling [0.0, -0.6359, 0.9455]. Recommendation = [0.0, -0.1951, 0.4569], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, -0.2766, 0.3738] = 445.8326, sampling [0.0, -0.4061, 0.9911]. Recommendation = [0.0, -0.2766, 0.3738], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, -0.2766, 0.3738] = 445.8326, sampling [0.0, -0.6000, 0.4449]. Recommendation = [0.0, -0.2766, 0.3738], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -0.8378, 0.7418]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -1.0558, 1.1190]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -0.8477, 1.1858]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -0.9930, 0.8284]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -1.2326, 1.5871]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 15000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -1.0797, 1.3826]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 16000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -1.3591, 1.2736]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 17000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -0.9432, 1.6410]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 18000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -1.5487, 1.7751]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 19000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -1.3354, 1.9480]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 20000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -0.8816, 1.9584]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 21000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -1.2457, 0.9309]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 22000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -1.5892, 1.4243]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 23000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -1.1381, 1.2019]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 24000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -1.8077, 1.9823]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 25000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -0.7576, 1.0098]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 26000.00, Rho = -1.230
(iter 10) [0.0, -0.6000, 0.4449] = 453.0189, sampling [0.0, -0.3914, 0.1218]. Recommendation = [0.0, -0.6000, 0.4449], Current Cost = 27000.00, Rho = -1.230
