(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.4231, -0.6786]. Recommendation = [0.0, -0.2721, -0.8214], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.4081, -0.4735]. Recommendation = [0.0, -0.4231, -0.6786], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.3838, -0.2660]. Recommendation = [0.0, -0.4081, -0.4735], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.5655, -0.3691]. Recommendation = [0.0, -0.3838, -0.2660], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.2884, -0.0774]. Recommendation = [0.0, -0.3838, -0.2660], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.0922, -0.2098]. Recommendation = [0.0, -0.2884, -0.0774], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.3299, -0.1728]. Recommendation = [0.0, -0.2884, -0.0774], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.1126, -0.0449]. Recommendation = [0.0, -0.2884, -0.0774], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.2390, -0.0687]. Recommendation = [0.0, -0.1126, -0.0449], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.3969, 0.2385]. Recommendation = [0.0, -0.1126, -0.0449], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.1282, 0.3164]. Recommendation = [0.0, -0.1126, -0.0449], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.0273, 0.1391]. Recommendation = [0.0, -0.1126, -0.0449], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.3108, 0.4131]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.5736, 0.0435]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.5088, 0.1969]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.0966, 0.0143]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.5836, 0.4018]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.4259, 0.5738]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.1972, 0.6712]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.4832, 0.5092]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.0026, 0.4619]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.1677, 0.3702]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.6133, -0.1007]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, 0.0516, 0.3254]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, 0.0853, 0.1802]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, 0.0081, -0.2460]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.5210, 0.7844]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.7424, 0.5409]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.3438, 0.9381]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.7695, 0.8264]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.6627, 0.9000]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, -0.8303, 0.5598]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.2721, -0.8214] = 374.5085, sampling [1.0, 0.1017, -0.4637]. Recommendation = [0.0, -0.0966, 0.0143], Current Cost = 5037.00, Rho = 1.000
