(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.0251, 0.8134]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.5060, 0.8872]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.8324, 1.2272]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.3035, 1.2238]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.3949, 0.7055]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.8805, 0.8220]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.0015, 1.0308]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.1747, 0.4178]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.4366, 0.5821]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.3473, 0.3424]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.1972, 0.6209]. Recommendation = [0.0, 0.3369, 0.5617], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.7402, 0.5895]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.7324, 0.9190]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.2862, 0.6241]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.4600, 1.0612]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.1669, 1.1210]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.6299, 0.6852]. Recommendation = [0.0, 0.6072, 0.4293], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.1714, 0.2232]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.5643, 0.4089]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.0834, 0.1673]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.0669, 0.4659]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.0162, 0.6976]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.5268, 0.1479]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.7953, 0.3979]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.3678, 1.2011]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.0447, 1.4340]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.5541, 1.4616]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.0491, 1.3079]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.2402, 1.8015]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.2202, 1.5926]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.9595, 1.6406]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.6353, 1.4864]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.4131, 0.8589]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.6967, 1.9043]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.0913, 0.2894]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.5840, 0.6397]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.3940, 1.4411]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.3369, 0.5617]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.5367, 1.9623]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -1.5003, 1.7374]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.7486, 0.1749]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.3906, -0.0252]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.1058, -0.0477]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.2169, -0.1094]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.3225, 0.0766]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.7517, 0.9308]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, 0.5209, 0.8403]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.7125, 0.7739]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.6072, 0.4293] = 455.7779, sampling [1.0, -0.1660, 0.9724]. Recommendation = [0.0, 0.5515, 0.4881], Current Cost = 5053.00, Rho = 1.000
