(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.1507, -0.0471]. Recommendation = [0.0, -0.4560, 0.6930], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.1009, 0.3622]. Recommendation = [0.0, -0.1507, -0.0471], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.3714, 0.2713]. Recommendation = [0.0, -0.1507, -0.0471], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.0462, -0.3108]. Recommendation = [0.0, -0.1353, 0.2778], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.3659, -0.4342]. Recommendation = [0.0, -0.1353, 0.2778], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.8273, 0.1179]. Recommendation = [0.0, -0.2458, 0.2529], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.4510, 0.0085]. Recommendation = [0.0, -0.1895, 0.1434], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.5039, -0.1511]. Recommendation = [0.0, 0.0291, -0.0115], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.1567, -0.0485]. Recommendation = [0.0, 0.0291, -0.0115], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.7522, 0.4953]. Recommendation = [0.0, -0.0394, 0.1593], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.1353, 0.2778]. Recommendation = [0.0, -0.5554, 0.3341], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.1063, 0.7661]. Recommendation = [0.0, -0.5554, 0.3341], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.5717, 0.4782]. Recommendation = [0.0, -0.5554, 0.3341], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.3478, 0.3883]. Recommendation = [0.0, -0.5554, 0.3341], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.1192, 0.5470]. Recommendation = [0.0, -0.5554, 0.3341], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.7745, 0.9370]. Recommendation = [0.0, -0.5554, 0.3341], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -1.2272, 0.6654]. Recommendation = [0.0, 0.0291, -0.0115], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.4015, 1.1636]. Recommendation = [0.0, 0.0291, -0.0115], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.5992, 0.2839]. Recommendation = [0.0, 0.0291, -0.0115], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.7201, 0.1706]. Recommendation = [0.0, 0.0291, -0.0115], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.4653, -0.3594]. Recommendation = [0.0, 0.4782, 0.2209], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.6371, 0.8638]. Recommendation = [0.0, 0.4782, 0.2209], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.9010, 0.5871]. Recommendation = [0.0, 0.4782, 0.2209], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.3396, 1.1793]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.4069, 0.7929]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.8759, -0.3854]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.7839, 0.7143]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.3470, 0.0451]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.4782, 0.2209]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -1.1016, 1.0701]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.8066, 1.3163]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.2032, -0.4726]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.8016, 0.3587]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -1.1114, 0.2159]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.2746, -0.2616]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.9767, 1.0463]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 1.0972, 0.7398]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.8858, 1.4132]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.6724, 1.0585]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 1.0913, 0.4289]. Recommendation = [0.0, 0.7147, 0.5368], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 1.3271, 0.9661]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 1.2127, 1.3036]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.2664, 1.7661]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.9534, 0.5136]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 1.0501, 1.2349]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.2398, -0.7257]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.2565, 0.9196]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.0394, 0.1593]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.9702, 0.8227]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.6055, 0.6510]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -1.0305, 0.9567]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -1.1677, 1.4309]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -0.7910, 1.7500]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, -1.4277, 1.0790]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 0.6645, -0.2010]. Recommendation = [0.0, 0.4287, 0.1513], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 1.2066, 1.6819]. Recommendation = [0.0, 0.4782, 0.2209], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 1.5392, 1.5047]. Recommendation = [0.0, 0.4782, 0.2209], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, -0.4560, 0.6930] = 430.6582, sampling [1.0, 1.1377, 1.4439]. Recommendation = [0.0, 0.4782, 0.2209], Current Cost = 5062.00, Rho = 1.000
