(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.9334, 1.1196]. Recommendation = [0.0, -0.1033, -0.1366], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -1.1088, 1.3913]. Recommendation = [0.0, -0.1033, -0.1366], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.4522, 0.4278]. Recommendation = [0.0, -0.1033, -0.1366], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.3242, 0.1545]. Recommendation = [0.0, -0.1033, -0.1366], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.8752, 0.7461]. Recommendation = [0.0, -0.3242, 0.1545], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.6258, 0.8781]. Recommendation = [0.0, -0.3242, 0.1545], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.6193, 0.2727]. Recommendation = [0.0, -0.3242, 0.1545], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -1.2716, 1.1588]. Recommendation = [0.0, -0.3242, 0.1545], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.1435, 0.1010]. Recommendation = [0.0, -0.3242, 0.1545], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.5422, 0.5376]. Recommendation = [0.0, -0.1435, 0.1010], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.5035, -0.0206]. Recommendation = [0.0, -0.1435, 0.1010], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.9912, 0.5885]. Recommendation = [0.0, -0.4587, 0.2488], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.4587, 0.2488]. Recommendation = [0.0, -0.4587, 0.2488], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.9532, 0.9522]. Recommendation = [0.0, -0.1435, 0.1010], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.2578, -0.1455]. Recommendation = [0.0, -0.1435, 0.1010], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.2077, 0.4469]. Recommendation = [0.0, -0.1435, 0.1010], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.8110, 1.3377]. Recommendation = [0.0, -0.1435, 0.1010], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.9920, 0.8214]. Recommendation = [0.0, -0.1435, 0.1010], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -0.7864, 0.1930]. Recommendation = [0.0, -0.1435, 0.1010], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1033, -0.1366] = 452.9122, sampling [1.0, -1.2444, 1.3459]. Recommendation = [0.0, -0.1435, 0.1010], Current Cost = 5024.00, Rho = 1.000
