(iter 5) [0.0, 0.7825, 0.2997] = 446.4769, sampling [0.0, 0.4261, 0.0927]. Recommendation = [0.0, 0.7825, 0.2997], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.6993, -0.2461]. Recommendation = [0.0, 0.4261, 0.0927], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.4447, 0.3722]. Recommendation = [0.0, 0.4261, 0.0927], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.2517, -0.1441]. Recommendation = [0.0, 0.5079, 0.2783], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.0659, 0.1412]. Recommendation = [0.0, 0.5079, 0.2783], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.0094, -0.3862]. Recommendation = [0.0, 0.3586, 0.1275], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.5552, 0.6153]. Recommendation = [0.0, 0.3586, 0.1275], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.1712, 0.4928]. Recommendation = [0.0, 0.3586, 0.1275], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, -0.0982, -0.0519]. Recommendation = [0.0, 0.3586, 0.1275], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.2754, 0.3063]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.5645, 0.2042]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 1.0684, 0.5269]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.7865, 0.7718]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.3741, -0.4149]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.2417, -0.0204]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, -0.0313, -0.1839]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.8114, 0.4370]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 1.0471, 0.1134]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.6193, 0.5107]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, -0.1656, 0.2880]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 24000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.4775, 0.8852]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 25000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, -0.2644, 0.0296]. Recommendation = [0.0, 0.0739, 0.0367], Current Cost = 26000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, -0.2428, -0.3976]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 27000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, -0.1784, 0.1450]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 28000.00, Rho = -1.230
(iter 5) [0.0, 0.4261, 0.0927] = 455.1812, sampling [0.0, 0.9445, 0.8046]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 29000.00, Rho = -1.230
(iter 29) [0.0, 0.9445, 0.8046] = 455.5301, sampling [0.0, 0.7130, 0.0961]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 30000.00, Rho = -1.230
(iter 29) [0.0, 0.9445, 0.8046] = 455.5301, sampling [0.0, 0.0739, 0.0367]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 31000.00, Rho = -1.230
(iter 29) [0.0, 0.9445, 0.8046] = 455.5301, sampling [0.0, -0.0484, -0.5884]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 32000.00, Rho = -1.230
(iter 29) [0.0, 0.9445, 0.8046] = 455.5301, sampling [0.0, 0.9887, 1.0580]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 33000.00, Rho = -1.230
(iter 33) [0.0, 0.9887, 1.0580] = 455.6518, sampling [0.0, 0.7660, 0.9002]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 34000.00, Rho = -1.230
(iter 33) [0.0, 0.9887, 1.0580] = 455.6518, sampling [0.0, 0.0338, 0.7896]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 35000.00, Rho = -1.230
(iter 33) [0.0, 0.9887, 1.0580] = 455.6518, sampling [0.0, 1.0748, 0.8264]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 36000.00, Rho = -1.230
(iter 33) [0.0, 0.9887, 1.0580] = 455.6518, sampling [0.0, 0.0823, 0.4113]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 37000.00, Rho = -1.230
(iter 33) [0.0, 0.9887, 1.0580] = 455.6518, sampling [0.0, 0.6785, 1.2390]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 38000.00, Rho = -1.230
(iter 33) [0.0, 0.9887, 1.0580] = 455.6518, sampling [0.0, 0.4143, 0.7050]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 39000.00, Rho = -1.230
(iter 33) [0.0, 0.9887, 1.0580] = 455.6518, sampling [0.0, -0.5085, 0.1067]. Recommendation = [0.0, -0.0209, 0.0551], Current Cost = 40000.00, Rho = -1.230
(iter 33) [0.0, 0.9887, 1.0580] = 455.6518, sampling [0.0, -0.4706, -0.1404]. Recommendation = [0.0, 0.5079, 0.2783], Current Cost = 41000.00, Rho = -1.230
(iter 33) [0.0, 0.9887, 1.0580] = 455.6518, sampling [0.0, -0.5360, 0.4598]. Recommendation = [0.0, 0.5079, 0.2783], Current Cost = 42000.00, Rho = -1.230
(iter 33) [0.0, 0.9887, 1.0580] = 455.6518, sampling [0.0, -0.4127, 0.6283]. Recommendation = [0.0, -0.2592, 0.1335], Current Cost = 43000.00, Rho = -1.230
