(iter 5) [0.0, -0.4754, 1.0920] = 379.1244, sampling [0.0, 0.2626, 0.8382]. Recommendation = [0.0, -0.4754, 1.0920], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.2626, 0.8382] = 396.5760, sampling [0.0, 0.2750, 0.1075]. Recommendation = [0.0, 0.2626, 0.8382], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.2750, 0.1075] = 455.6728, sampling [0.0, -0.0672, 0.3914]. Recommendation = [0.0, 0.2750, 0.1075], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 0.2750, 0.1075] = 455.6728, sampling [0.0, 0.6996, 0.4289]. Recommendation = [0.0, 0.2750, 0.1075], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.8924, 1.1819]. Recommendation = [0.0, 0.3445, 0.4181], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 1.2534, 1.9003]. Recommendation = [0.0, 0.3445, 0.4181], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 1.4253, 1.3360]. Recommendation = [0.0, 0.3445, 0.4181], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.7266, 1.6425]. Recommendation = [0.0, 0.3445, 0.4181], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 1.9874, 1.7881]. Recommendation = [0.0, 0.3445, 0.4181], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 1.0207, 0.7249]. Recommendation = [0.0, 0.3445, 0.4181], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.3445, 0.4181]. Recommendation = [0.0, 0.5432, 0.4540], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.2307, -0.3425]. Recommendation = [0.0, 0.6996, 0.4289], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.6611, -0.1289]. Recommendation = [0.0, 0.6996, 0.4289], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.5604, 0.7174]. Recommendation = [0.0, 0.6996, 0.4289], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, -0.0961, -0.0490]. Recommendation = [0.0, 0.6996, 0.4289], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.4110, 1.2685]. Recommendation = [0.0, 0.1669, -0.0237], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 1.4678, 0.8409]. Recommendation = [0.0, 0.1669, -0.0237], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 1.1292, 1.4535]. Recommendation = [0.0, 0.1669, -0.0237], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, -0.1445, -0.5430]. Recommendation = [0.0, 0.1669, -0.0237], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, -0.0630, 0.8307]. Recommendation = [0.0, 0.1669, -0.0237], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.6056, 0.1881]. Recommendation = [0.0, 0.1669, -0.0237], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.1883, -0.1107]. Recommendation = [0.0, 0.1669, -0.0237], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, -0.4037, 0.2081]. Recommendation = [0.0, 0.1669, -0.0237], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, -0.4405, 0.6740]. Recommendation = [0.0, -0.0056, 0.1363], Current Cost = 28000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, -0.3166, -0.1676]. Recommendation = [0.0, -0.0056, 0.1363], Current Cost = 29000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.9564, 0.4024]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 30000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.9154, 0.9135]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 31000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.9382, 1.9603]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 32000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, -0.0056, 0.1363]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 33000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, -0.2576, -1.0399]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 34000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.1088, -0.5533]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 35000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, -0.5032, -0.4799]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 36000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.4485, -0.0296]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 37000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 0.1178, 0.5511]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 38000.00, Rho = -1.230
(iter 8) [0.0, 0.6996, 0.4289] = 455.8428, sampling [0.0, 1.2896, 1.6873]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 39000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, -0.8849, -1.7628]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 40000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, 1.0031, 0.0723]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 41000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, -0.3779, 0.4900]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 42000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, -0.2002, 0.1569]. Recommendation = [0.0, -0.2002, 0.1569], Current Cost = 43000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, 0.8698, 0.6671]. Recommendation = [0.0, 1.2896, 1.6873], Current Cost = 44000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, 0.5300, 0.9534]. Recommendation = [0.0, 0.8443, 0.7456], Current Cost = 45000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, -1.6416, 1.9914]. Recommendation = [0.0, 0.8443, 0.7456], Current Cost = 46000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, -1.1936, 1.7072]. Recommendation = [0.0, 0.8443, 0.7456], Current Cost = 47000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, -1.0376, 1.3075]. Recommendation = [0.0, 0.8443, 0.7456], Current Cost = 48000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, -0.8220, 1.6565]. Recommendation = [0.0, 0.8443, 0.7456], Current Cost = 49000.00, Rho = -1.230
(iter 39) [0.0, 1.2896, 1.6873] = 456.1572, sampling [0.0, -1.3898, 1.4144]. Recommendation = [0.0, 0.8443, 0.7456], Current Cost = 50000.00, Rho = -1.230
