(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.1044, 0.0720]. Recommendation = [0.0, -0.4340, -0.3310], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.1700, 0.1650]. Recommendation = [0.0, -0.1044, 0.0720], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.0326, -0.2063]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.0466, 0.3963]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.2898, -0.2211]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.0141, 0.1781]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.2575, 0.2278]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.1980, 0.0972]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.2003, -0.1035]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.3647, 0.1097]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.3188, 0.3796]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.1686, 0.1992]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.0385, 0.0673]. Recommendation = [0.0, -0.0385, 0.0673], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.3623, -0.1275]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.4531, 0.1904]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.5256, -0.0959]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.2088, -0.2542]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.4970, 0.1211]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.5776, 0.2727]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.4079, 0.3521]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.2360, 0.5832]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.6270, 0.0578]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.0570, -0.3646]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.0078, -0.2670]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.5441, 0.0253]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.3086, 0.4694]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.0119, 0.5095]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.0990, -0.2602]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.4506, -0.0070]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.2143, -0.4022]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.3458, -0.4449]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.4801, 0.6473]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.7554, 0.5034]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.8218, 0.2428]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.3081, 0.4740]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.7829, -0.0199]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, 0.6075, -0.2109]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.3209, -0.3025]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.5328, 0.0949]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.5838, 0.3222]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.5143, 0.6031]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.3687, 0.5664]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.1349, 0.6860]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.6770, 0.4086]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, -0.4340, -0.3310] = 427.2793, sampling [1.0, -0.6879, 0.5873]. Recommendation = [0.0, 0.3647, 0.1097], Current Cost = 5049.00, Rho = 1.000
