(iter 5) [0.0, -1.2770, 1.5142] = 449.7550, sampling [0.0, -1.2807, 1.4365]. Recommendation = [0.0, -1.2770, 1.5142], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.2770, 1.5142] = 449.7550, sampling [0.0, -1.3684, 1.4935]. Recommendation = [0.0, -1.2770, 1.5142], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.2770, 1.5142] = 449.7550, sampling [0.0, -0.9857, 1.4531]. Recommendation = [0.0, -1.2770, 1.5142], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -1.2770, 1.5142] = 449.7550, sampling [0.0, -1.1269, 1.1907]. Recommendation = [0.0, -1.2770, 1.5142], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, -1.1269, 1.1907] = 451.1474, sampling [0.0, -1.4521, 1.1651]. Recommendation = [0.0, -1.1269, 1.1907], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, -1.1269, 1.1907] = 451.1474, sampling [0.0, -1.0836, 1.1957]. Recommendation = [0.0, -1.1269, 1.1907], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -1.0836, 1.1957] = 451.9120, sampling [0.0, -0.9439, 1.0562]. Recommendation = [0.0, -1.0836, 1.1957], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, -1.0836, 1.1957] = 451.9120, sampling [0.0, -1.0572, 1.1138]. Recommendation = [0.0, -1.0836, 1.1957], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -1.0572, 1.1138] = 452.0662, sampling [0.0, -0.7417, 1.2478]. Recommendation = [0.0, -1.0572, 1.1138], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, -1.0572, 1.1138] = 452.0662, sampling [0.0, -1.1068, 1.1328]. Recommendation = [0.0, -1.0572, 1.1138], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, -1.0572, 1.1138] = 452.0662, sampling [0.0, -1.0925, 1.7082]. Recommendation = [0.0, -1.0572, 1.1138], Current Cost = 15000.00, Rho = -1.230
(iter 12) [0.0, -1.0572, 1.1138] = 452.0662, sampling [0.0, -1.3384, 1.6004]. Recommendation = [0.0, -1.0572, 1.1138], Current Cost = 16000.00, Rho = -1.230
(iter 12) [0.0, -1.0572, 1.1138] = 452.0662, sampling [0.0, -0.9108, 1.0440]. Recommendation = [0.0, -1.0572, 1.1138], Current Cost = 17000.00, Rho = -1.230
(iter 12) [0.0, -1.0572, 1.1138] = 452.0662, sampling [0.0, -1.0717, 0.8253]. Recommendation = [0.0, -1.0572, 1.1138], Current Cost = 18000.00, Rho = -1.230
(iter 12) [0.0, -1.0572, 1.1138] = 452.0662, sampling [0.0, -0.8633, 0.7276]. Recommendation = [0.0, -1.0572, 1.1138], Current Cost = 19000.00, Rho = -1.230
(iter 19) [0.0, -0.8633, 0.7276] = 452.7971, sampling [0.0, -0.6524, 0.6377]. Recommendation = [0.0, -0.8633, 0.7276], Current Cost = 20000.00, Rho = -1.230
(iter 19) [0.0, -0.8633, 0.7276] = 452.7971, sampling [0.0, -0.7864, 0.5115]. Recommendation = [0.0, -0.8633, 0.7276], Current Cost = 21000.00, Rho = -1.230
(iter 19) [0.0, -0.8633, 0.7276] = 452.7971, sampling [0.0, -0.6792, 0.5125]. Recommendation = [0.0, -0.8633, 0.7276], Current Cost = 22000.00, Rho = -1.230
(iter 22) [0.0, -0.6792, 0.5125] = 453.2177, sampling [0.0, -1.0340, 0.6213]. Recommendation = [0.0, -0.6792, 0.5125], Current Cost = 23000.00, Rho = -1.230
(iter 22) [0.0, -0.6792, 0.5125] = 453.2177, sampling [0.0, -0.4653, 0.7693]. Recommendation = [0.0, -0.6792, 0.5125], Current Cost = 24000.00, Rho = -1.230
(iter 22) [0.0, -0.6792, 0.5125] = 453.2177, sampling [0.0, -0.6649, 0.4599]. Recommendation = [0.0, -0.6792, 0.5125], Current Cost = 25000.00, Rho = -1.230
(iter 25) [0.0, -0.6649, 0.4599] = 453.4965, sampling [0.0, -0.8074, 0.4501]. Recommendation = [0.0, -0.6649, 0.4599], Current Cost = 26000.00, Rho = -1.230
(iter 25) [0.0, -0.6649, 0.4599] = 453.4965, sampling [0.0, -0.4074, 0.4374]. Recommendation = [0.0, -0.6649, 0.4599], Current Cost = 27000.00, Rho = -1.230
(iter 25) [0.0, -0.6649, 0.4599] = 453.4965, sampling [0.0, -0.3675, 0.5934]. Recommendation = [0.0, -0.6649, 0.4599], Current Cost = 28000.00, Rho = -1.230
(iter 25) [0.0, -0.6649, 0.4599] = 453.4965, sampling [0.0, -1.0206, 0.7471]. Recommendation = [0.0, -0.6649, 0.4599], Current Cost = 29000.00, Rho = -1.230
(iter 25) [0.0, -0.6649, 0.4599] = 453.4965, sampling [0.0, -0.8977, 0.3425]. Recommendation = [0.0, -0.6649, 0.4599], Current Cost = 30000.00, Rho = -1.230
(iter 25) [0.0, -0.6649, 0.4599] = 453.4965, sampling [0.0, -0.3108, 0.2841]. Recommendation = [0.0, -0.6649, 0.4599], Current Cost = 31000.00, Rho = -1.230
(iter 25) [0.0, -0.6649, 0.4599] = 453.4965, sampling [0.0, -0.3148, 0.4460]. Recommendation = [0.0, -0.6649, 0.4599], Current Cost = 32000.00, Rho = -1.230
