(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.3023, 0.8030]. Recommendation = [0.0, -0.4983, -0.1818], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.8469, 0.1994]. Recommendation = [0.0, -0.4983, -0.1818], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.4704, 1.5443]. Recommendation = [0.0, -0.4983, -0.1818], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -1.1118, -0.2359]. Recommendation = [0.0, -0.4983, -0.1818], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.2285, 0.1833]. Recommendation = [0.0, -0.5295, 0.2812], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.5295, 0.2812]. Recommendation = [0.0, -0.2285, 0.1833], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.6229, 0.5802]. Recommendation = [0.0, -0.5295, 0.2812], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.2390, -0.1463]. Recommendation = [0.0, -0.5295, 0.2812], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.0477, 0.4287]. Recommendation = [0.0, -0.3606, -0.0137], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.4232, 0.4217]. Recommendation = [0.0, -0.3606, -0.0137], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.8315, 0.4955]. Recommendation = [0.0, -0.3606, -0.0137], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.3640, 0.9469]. Recommendation = [0.0, -0.3606, -0.0137], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.5106, 0.0324]. Recommendation = [0.0, -0.3606, -0.0137], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.3338, -0.4038]. Recommendation = [0.0, -0.3606, -0.0137], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.1671, 0.0965]. Recommendation = [0.0, -0.3606, -0.0137], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.0039, -0.2525]. Recommendation = [0.0, -0.0747, 0.1475], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.0747, 0.1475]. Recommendation = [0.0, -0.0747, 0.1475], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.8100, 0.9702]. Recommendation = [0.0, -0.3606, -0.0137], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.3606, -0.0137]. Recommendation = [0.0, -0.3606, -0.0137], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.3526, 0.4368]. Recommendation = [0.0, 0.1671, 0.0965], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.1274, 0.6587]. Recommendation = [0.0, 0.1671, 0.0965], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.2046, 0.2586]. Recommendation = [0.0, 0.1671, 0.0965], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.6644, 0.6878]. Recommendation = [0.0, 0.1671, 0.0965], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -1.0952, 0.4428]. Recommendation = [0.0, 0.1671, 0.0965], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.0403, -0.5113]. Recommendation = [0.0, 0.1671, 0.0965], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.1238, -0.2709]. Recommendation = [0.0, 0.1671, 0.0965], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, -0.5424, 0.8294]. Recommendation = [0.0, 0.1671, 0.0965], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.4169, 0.0300]. Recommendation = [0.0, 0.1671, 0.0965], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.2357, 0.0071]. Recommendation = [0.0, 0.1671, 0.0965], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.6243, 0.3140]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.5752, 0.5674]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.8534, 1.0813]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.7327, 0.7839]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.8679, 0.6047]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 1.1751, 0.8834]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 1.0588, 1.2546]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 1.0082, 1.0319]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.5292, 1.3187]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 1.3349, 1.3658]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.8942, 0.3367]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 1.3536, 1.1855]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.4983, -0.1818] = 435.5594, sampling [1.0, 0.1842, -0.3090]. Recommendation = [0.0, 0.2357, 0.0071], Current Cost = 5046.00, Rho = 1.000
