(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, 0.9262, 1.3962]. Recommendation = [0.0, 1.4476, 1.7399], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, 0.8865, 0.8107]. Recommendation = [0.0, 1.4476, 1.7399], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, 0.2818, 0.2690]. Recommendation = [0.0, 0.8865, 0.8107], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, -0.1188, 0.2172]. Recommendation = [0.0, 0.8865, 0.8107], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, 0.4872, 0.5317]. Recommendation = [0.0, 0.8865, 0.8107], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, 1.3215, 1.0724]. Recommendation = [0.0, 0.8865, 0.8107], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, 0.6692, 1.0066]. Recommendation = [0.0, 0.8865, 0.8107], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, 0.7653, 0.1783]. Recommendation = [0.0, 0.8865, 0.8107], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, 0.1841, -0.0475]. Recommendation = [0.0, 0.8865, 0.8107], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, -0.3341, 0.0601]. Recommendation = [0.0, 0.8865, 0.8107], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, 0.6930, 0.4417]. Recommendation = [0.0, 0.8865, 0.8107], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.4476, 1.7399] = 443.4533, sampling [1.0, 0.4570, 0.0843]. Recommendation = [0.0, 0.8865, 0.8107], Current Cost = 5016.00, Rho = 1.000
