(iter 5) [0.0, 0.9932, 1.7015] = 405.1734, sampling [0.0, 0.1305, 1.7836]. Recommendation = [0.0, 0.9932, 1.7015], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.9932, 1.7015] = 405.1734, sampling [0.0, -0.9709, 0.6691]. Recommendation = [0.0, 0.9932, 1.7015], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -0.9709, 0.6691] = 444.9275, sampling [0.0, -1.0180, 1.2859]. Recommendation = [0.0, -0.9709, 0.6691], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -1.0180, 1.2859] = 445.9947, sampling [0.0, -1.5286, 0.9081]. Recommendation = [0.0, -1.0180, 1.2859], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, -1.0180, 1.2859] = 445.9947, sampling [0.0, -0.7580, 0.9968]. Recommendation = [0.0, -1.0180, 1.2859], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, -1.0180, 1.2859] = 445.9947, sampling [0.0, -0.6134, 0.3414]. Recommendation = [0.0, -1.0180, 1.2859], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -0.6134, 0.3414] = 453.5753, sampling [0.0, -1.3209, 1.9520]. Recommendation = [0.0, -0.6134, 0.3414], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, -0.6134, 0.3414] = 453.5753, sampling [0.0, -0.9351, 1.7297]. Recommendation = [0.0, -0.6134, 0.3414], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, -0.6134, 0.3414] = 453.5753, sampling [0.0, -1.9031, 1.9171]. Recommendation = [0.0, -0.6134, 0.3414], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, -0.6134, 0.3414] = 453.5753, sampling [0.0, -0.5701, 1.4236]. Recommendation = [0.0, -0.6134, 0.3414], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, -0.6134, 0.3414] = 453.5753, sampling [0.0, -0.5119, 0.6292]. Recommendation = [0.0, -0.6134, 0.3414], Current Cost = 15000.00, Rho = -1.230
(iter 10) [0.0, -0.6134, 0.3414] = 453.5753, sampling [0.0, -1.3614, 1.5088]. Recommendation = [0.0, -0.6447, 0.5199], Current Cost = 16000.00, Rho = -1.230
