(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.1435, 0.5367]. Recommendation = [0.0, -0.1284, 0.0298], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.1798, -0.0290]. Recommendation = [0.0, -0.1284, 0.0298], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, -0.3105, 0.3302]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.8088, 0.3942]. Recommendation = [0.0, -0.1284, 0.0298], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.6257, 1.0606]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, -0.4247, 0.7376]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.6063, -0.1791]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.3556, 0.2547]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, -0.1284, 0.0298]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 1.0823, 0.6615]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.4924, 0.6057]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.2565, -0.2632]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.0927, 0.9952]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.7144, 0.1490]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, -0.5664, 0.4301]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 1.1066, 1.1193]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.8919, 0.8903]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 1.3859, 0.9837]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.5484, 0.3120]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, -0.3652, 0.0870]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.4210, 0.0576]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.8492, 0.6466]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.0200, -0.2804]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.2386, -0.3223] = 440.3801, sampling [1.0, 0.8972, 1.3547]. Recommendation = [0.0, 0.1460, 0.0438], Current Cost = 5028.00, Rho = 1.000
