(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.4315, 0.2935]. Recommendation = [0.0, -0.3146, -0.1804], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.8181, 0.7748]. Recommendation = [0.0, 0.4315, 0.2935], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.0181, 0.1482]. Recommendation = [0.0, 0.8181, 0.7748], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.2507, 0.8251]. Recommendation = [0.0, 0.8181, 0.7748], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.3481, -0.1490]. Recommendation = [0.0, 0.8181, 0.7748], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.7632, 0.4618]. Recommendation = [0.0, 0.2930, 0.0073], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 1.1263, 0.6792]. Recommendation = [0.0, 0.2930, 0.0073], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.0690, -0.1377]. Recommendation = [0.0, 0.2930, 0.0073], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.5754, 0.5406]. Recommendation = [0.0, 0.2930, 0.0073], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.7377, 1.0690]. Recommendation = [0.0, 0.2930, 0.0073], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.6552, 0.1759]. Recommendation = [0.0, 0.2930, 0.0073], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.2208, 0.3788]. Recommendation = [0.0, 0.2930, 0.0073], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.2930, 0.0073]. Recommendation = [0.0, 0.2930, 0.0073], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.9742, 1.0628]. Recommendation = [0.0, 0.2089, -0.0633], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, -0.1290, -0.1165]. Recommendation = [0.0, 0.2089, -0.0633], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.7560, -0.2283]. Recommendation = [0.0, 0.2089, -0.0633], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 1.0902, 0.2354]. Recommendation = [0.0, 0.2089, -0.0633], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.6296, 0.7519]. Recommendation = [0.0, 0.2089, -0.0633], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.5383, 0.1000]. Recommendation = [0.0, 0.2089, -0.0633], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.3146, -0.1804] = 446.7702, sampling [1.0, 0.3393, 0.5354]. Recommendation = [0.0, 0.4526, 0.2126], Current Cost = 5024.00, Rho = 1.000
