(iter 5) [0.0, 0.9611, 1.0636] = 454.3429, sampling [0.0, 0.4385, 0.4934]. Recommendation = [0.0, 0.9611, 1.0636], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.9611, 1.0636] = 454.3429, sampling [0.0, 0.0784, 0.2184]. Recommendation = [0.0, 0.9611, 1.0636], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.9611, 1.0636] = 454.3429, sampling [0.0, 0.3037, 1.0142]. Recommendation = [0.0, 0.9611, 1.0636], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.9611, 1.0636] = 454.3429, sampling [0.0, 0.9268, 0.3426]. Recommendation = [0.0, 0.9611, 1.0636], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.9611, 1.0636] = 454.3429, sampling [0.0, 0.4498, -0.0320]. Recommendation = [0.0, 0.9611, 1.0636], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.9611, 1.0636] = 454.3429, sampling [0.0, 1.3306, 0.8016]. Recommendation = [0.0, 0.3923, 0.1636], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 0.9611, 1.0636] = 454.3429, sampling [0.0, 0.8150, 0.8407]. Recommendation = [0.0, 0.3923, 0.1636], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 0.9611, 1.0636] = 454.3429, sampling [0.0, 0.1445, -0.0902]. Recommendation = [0.0, 0.3923, 0.1636], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 0.9611, 1.0636] = 454.3429, sampling [0.0, 0.9080, 1.4547]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 0.9611, 1.0636] = 454.3429, sampling [0.0, 0.3923, 0.1636]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 14000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, 0.6735, 0.3327]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 15000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, 0.7968, -0.0662]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 16000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, -0.1033, 0.6622]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 17000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, 1.3263, 1.3145]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 18000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, -0.1204, 0.0396]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 19000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, 0.5790, 0.6504]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 20000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, 0.1286, 0.4279]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 21000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, 1.0513, 1.9769]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 22000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, 0.4462, 1.6865]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 23000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, 0.5309, -0.5561]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 24000.00, Rho = -1.230
(iter 14) [0.0, 0.3923, 0.1636] = 455.9213, sampling [0.0, 1.3454, -0.0822]. Recommendation = [0.0, 0.0458, 0.0293], Current Cost = 25000.00, Rho = -1.230
