(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.6318, -0.4004]. Recommendation = [0.0, -0.8114, 0.0698], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.4385, 0.0288]. Recommendation = [0.0, -0.8114, 0.0698], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.3131, -0.3122]. Recommendation = [0.0, -0.4385, 0.0288], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.2627, -0.6604]. Recommendation = [0.0, -0.4385, 0.0288], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.4547, 0.3102]. Recommendation = [0.0, -0.4385, 0.0288], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.2060, -0.0001]. Recommendation = [0.0, -0.4547, 0.3102], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.2086, 0.3985]. Recommendation = [0.0, -0.3946, 0.0043], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.2798, 0.1532]. Recommendation = [0.0, -0.2798, 0.1532], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.0496, 0.1856]. Recommendation = [0.0, -0.3946, 0.0043], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.0811, -0.2842]. Recommendation = [0.0, -0.2183, 0.1514], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.0705, 0.7786]. Recommendation = [0.0, -0.2183, 0.1514], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.3564, 0.5547]. Recommendation = [0.0, -0.2183, 0.1514], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.1349, 0.3340]. Recommendation = [0.0, -0.2183, 0.1514], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.6395, 0.4558]. Recommendation = [0.0, -0.2183, 0.1514], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.1542, -0.1200]. Recommendation = [0.0, -0.5126, 0.3692], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.0410, -0.5417]. Recommendation = [0.0, -0.1412, -0.1379], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.1412, -0.1379]. Recommendation = [0.0, -0.1412, -0.1379], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.5546, 0.0557]. Recommendation = [0.0, -0.5126, 0.3692], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.0384, 0.5886]. Recommendation = [0.0, -0.5126, 0.3692], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.2763, 0.1259]. Recommendation = [0.0, -0.5126, 0.3692], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.3693, 0.5304]. Recommendation = [0.0, 0.2763, 0.1259], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.2880, 1.2302]. Recommendation = [0.0, 0.2763, 0.1259], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.5859, 0.8370]. Recommendation = [0.0, 0.2763, 0.1259], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.1441, 1.0323]. Recommendation = [0.0, 0.2763, 0.1259], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.7476, 0.6683]. Recommendation = [0.0, 0.2763, 0.1259], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.5543, 0.8199]. Recommendation = [0.0, 0.2763, 0.1259], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.4364, 0.3368]. Recommendation = [0.0, 0.2763, 0.1259], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.2424, 0.8628]. Recommendation = [0.0, 0.2601, 0.1683], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.3047, 0.2373]. Recommendation = [0.0, 0.2601, 0.1683], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.1966, -0.3938]. Recommendation = [0.0, 0.2601, 0.1683], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.4012, 0.0572]. Recommendation = [0.0, 0.2601, 0.1683], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.0244, -0.3863]. Recommendation = [0.0, 0.2932, 0.1006], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.4610, 0.6587]. Recommendation = [0.0, 0.2932, 0.1006], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, -0.7686, -0.1471]. Recommendation = [0.0, 0.2932, 0.1006], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.7741, 0.5621]. Recommendation = [0.0, 0.2932, 0.1006], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.6900, 0.2506]. Recommendation = [0.0, 0.2932, 0.1006], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.8253, 0.9685]. Recommendation = [0.0, 0.5620, 0.3471], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.8406, 0.7692]. Recommendation = [0.0, 0.5620, 0.3471], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.7018, 1.1343]. Recommendation = [0.0, 0.5620, 0.3471], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.5620, 0.3471]. Recommendation = [0.0, 0.5620, 0.3471], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.6816, 0.7858]. Recommendation = [0.0, 0.7741, 0.5621], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.4983, -0.1605]. Recommendation = [0.0, 0.7741, 0.5621], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.5361, 0.0784]. Recommendation = [0.0, 0.3330, 0.0460], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, -0.8114, 0.0698] = 418.3759, sampling [1.0, 0.6271, 0.9581]. Recommendation = [0.0, 0.3330, 0.0460], Current Cost = 5048.00, Rho = 1.000
