(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, 0.1542, -0.9234]. Recommendation = [0.0, 0.1800, -1.0856], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.0435, -0.9680]. Recommendation = [0.0, 0.1542, -0.9234], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.0150, -0.8362]. Recommendation = [0.0, 0.1542, -0.9234], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.1014, -0.5473]. Recommendation = [0.0, -0.0150, -0.8362], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, 0.0966, -0.4887]. Recommendation = [0.0, -0.1014, -0.5473], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.1259, -0.4001]. Recommendation = [0.0, 0.0966, -0.4887], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.1147, -0.2325]. Recommendation = [0.0, -0.1259, -0.4001], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.2648, -0.0973]. Recommendation = [0.0, -0.1147, -0.2325], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, 0.0116, -0.0155]. Recommendation = [0.0, -0.2648, -0.0973], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.1587, -0.0340]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.0835, 0.1038]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.1073, 0.4097]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.4858, 0.4961]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.6244, 0.1955]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.4064, -0.0693]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.5808, 0.3237]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.2302, 0.5063]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.7217, 0.5841]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.4487, 0.7869]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.8128, 0.3491]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.7469, 0.7640]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -1.0321, 0.6756]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.8566, 0.4922]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.6214, 0.0272]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.7068, 1.0963]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.9861, 1.0367]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.1476, 0.8818]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.1800, -1.0856] = 330.6313, sampling [1.0, -0.5726, 0.8473]. Recommendation = [0.0, 0.0116, -0.0155], Current Cost = 5032.00, Rho = 1.000
