(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.1538, 0.9952]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.9698, 0.8233]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.9053, 1.1424]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.7305, 0.8970]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.0936, 1.2941]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.9866, 1.1897]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.1616, 1.0884]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.2498, 1.2707]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.8966, 1.3423]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.1940, 1.4560]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.4127, 1.1937]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.0443, 1.5657]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.8552, 0.7473]. Recommendation = [0.0, 0.9320, 0.7537], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.3360, 1.5206]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.2577, 1.6542]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.1466, 1.6561]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.7675, 1.2368]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.4598, 1.5174]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.7452, 0.7616]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.0734, 0.6162]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.8006, 0.6501]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.4303, 0.8328]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.6458, 1.0268]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.1291, 1.0519]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.2167, 1.8891]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.4653, 1.9760]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.7240, 1.7512]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.9545, 1.8043]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.6491, 0.8119]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.6276, 0.6562]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.7849, 0.5067]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.6734, 0.5149]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.4979, 0.7742]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.6218, 0.5283]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.7692, 0.4028]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.0000, 0.3604]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.8258, 0.3783]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.4274, 0.6361]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.5348, 0.9041]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.5262, 0.2641]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.3368, 0.4850]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.6121, 0.2012]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.3705, 0.5820]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.3174, 0.4189]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.4946, 0.2528]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.2752, 0.7884]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.4432, 1.3565]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.5902, 0.1035]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.8948, 0.1459]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.1918, 0.2173]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.2058, 0.5458]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.1059, 0.4967]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.6607, 0.9197]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.4000, 1.0330]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.7932, 1.5742]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.6060, 0.7923]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.0968, 0.5217]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.5065, -0.1015]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.0280, 0.0124]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.1465, -0.1610]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5064.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.0500, 0.1646]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5065.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.0415, -0.0435]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5066.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.0440, 0.0819]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5067.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.1328, 0.3009]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5068.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.1226, 0.2120]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5069.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.1434, 0.0071]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5070.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.1523, 0.1120]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5071.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.0690, -0.2466]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5072.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.2104, 0.0399]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5073.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.2830, -0.0808]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5074.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.2928, 0.0647]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5075.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.3097, 0.3356]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5076.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.3200, 0.1194]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5077.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.1803, 0.1259]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5078.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.2531, 0.6988]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5079.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.0784, 0.9447]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5080.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.0239, -0.2919]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5081.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.2196, 0.7042]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5082.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.4011, 0.5723]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5083.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 1.0656, 1.6276]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5084.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.4329, -0.4030]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5085.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.7798, -0.1309]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5086.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.2612, -0.5303]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5087.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.0252, -0.5244]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5088.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, 0.0732, -0.5879]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5089.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.2665, -0.4869]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5090.00, Rho = 1.000
(iter 10) [0.0, 0.9320, 0.7537] = 454.9740, sampling [1.0, -0.1639, -0.5641]. Recommendation = [0.0, 0.8552, 0.7473], Current Cost = 5091.00, Rho = 1.000
