(iter 5) [0.0, -0.6619, 0.7958] = 440.7413, sampling [0.0, 0.2985, 0.8685]. Recommendation = [0.0, -0.6619, 0.7958], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.6619, 0.7958] = 440.7413, sampling [0.0, 1.0331, 0.6649]. Recommendation = [0.0, -0.6619, 0.7958], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.6619, 0.7958] = 440.7413, sampling [0.0, -0.0330, 0.3226]. Recommendation = [0.0, -0.6619, 0.7958], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.0330, 0.3226] = 444.8933, sampling [0.0, 0.6219, 0.4373]. Recommendation = [0.0, -0.0330, 0.3226], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 0.8144, 1.2793]. Recommendation = [0.0, 0.6219, 0.4373], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 1.2003, -0.0625]. Recommendation = [0.0, 0.6219, 0.4373], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.2683, 1.4622]. Recommendation = [0.0, 0.6219, 0.4373], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 0.1785, -0.0710]. Recommendation = [0.0, 0.6219, 0.4373], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 1.4140, 1.0772]. Recommendation = [0.0, 0.3095, 0.1301], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.1350, 0.6911]. Recommendation = [0.0, 0.3095, 0.1301], Current Cost = 14000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 0.4227, 0.2195]. Recommendation = [0.0, 0.3095, 0.1301], Current Cost = 15000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 0.3345, -0.4921]. Recommendation = [0.0, 0.3095, 0.1301], Current Cost = 16000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 0.9719, 1.8507]. Recommendation = [0.0, 0.3095, 0.1301], Current Cost = 17000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 0.8620, 0.9548]. Recommendation = [0.0, 0.3095, 0.1301], Current Cost = 18000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.2114, -0.0542]. Recommendation = [0.0, 0.3095, 0.1301], Current Cost = 19000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.0693, -0.3612]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 20000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 0.2900, 0.5259]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 21000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.6455, 0.2362]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 22000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.3622, 0.5932]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 23000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 1.7938, 1.9537]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 24000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 0.5606, -0.9928]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 25000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 0.4007, 1.3830]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 26000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 1.9536, 0.7300]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 27000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 1.1978, 1.3402]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 28000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, 0.5987, 0.9040]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 29000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -1.1138, 1.2922]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 30000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -1.0297, 0.8073]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 31000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -1.3284, 1.9136]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 32000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -1.6424, 1.4271]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 33000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.9072, 1.8154]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 34000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.7658, 1.0305]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 35000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.7994, 0.5622]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 36000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -1.1568, 1.5987]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 37000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.8300, 1.3661]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 38000.00, Rho = -1.230
(iter 8) [0.0, 0.6219, 0.4373] = 455.9010, sampling [0.0, -0.4612, 0.0231]. Recommendation = [0.0, 0.0080, 0.0084], Current Cost = 39000.00, Rho = -1.230
