(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 0.3015, 0.3899]. Recommendation = [0.0, -0.1419, -0.1875], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 0.9947, 0.4474]. Recommendation = [0.0, -0.1419, -0.1875], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 0.4832, -0.1565]. Recommendation = [0.0, -0.1419, -0.1875], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 0.4423, 0.7909]. Recommendation = [0.0, 0.3752, -0.0286], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 1.5509, 1.1491]. Recommendation = [0.0, 0.3752, -0.0286], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, -0.1542, 0.2579]. Recommendation = [0.0, 0.3752, -0.0286], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 0.6500, 0.3684]. Recommendation = [0.0, 0.1716, 0.0582], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 0.1716, 0.0582]. Recommendation = [0.0, 0.1716, 0.0582], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 1.0555, 1.6726]. Recommendation = [0.0, 0.0481, 0.1731], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 0.4354, 1.3148]. Recommendation = [0.0, 0.0481, 0.1731], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 0.0711, -0.4496]. Recommendation = [0.0, 0.0481, 0.1731], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 0.9717, -0.0720]. Recommendation = [0.0, 0.0817, -0.0163], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, -0.0793, 0.7498]. Recommendation = [0.0, 0.0817, -0.0163], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 1.1178, 0.8846]. Recommendation = [0.0, 0.0817, -0.0163], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, -0.4884, -0.0481]. Recommendation = [0.0, 0.0817, -0.0163], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, -0.3476, -0.3823]. Recommendation = [0.0, -0.0549, 0.0416], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 0.5100, 0.2004]. Recommendation = [0.0, -0.0549, 0.0416], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, -0.4356, 0.4794]. Recommendation = [0.0, -0.0549, 0.0416], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 1.0315, 1.3824]. Recommendation = [0.0, -0.0549, 0.0416], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.1419, -0.1875] = 450.6850, sampling [1.0, 1.3499, 1.7135]. Recommendation = [0.0, -0.0549, 0.0416], Current Cost = 5024.00, Rho = 1.000
