(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.7200, 0.3905]. Recommendation = [0.0, 0.2236, -0.1862], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 1.0572, 0.7885]. Recommendation = [0.0, 0.7200, 0.3905], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.2755, 0.2976]. Recommendation = [0.0, 0.7200, 0.3905], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.6672, 0.0035]. Recommendation = [0.0, 0.7200, 0.3905], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.5754, 0.7221]. Recommendation = [0.0, 0.5404, 0.2282], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 1.0556, 1.1414]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 1.1009, 0.3488]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 1.4306, 0.9457]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.4775, 0.1072]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.8518, 0.8293]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, -0.0038, 0.0510]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.0608, 0.5934]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.9418, 1.5876]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.3010, 0.9977]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.4125, -0.0953]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.4942, 0.2897]. Recommendation = [0.0, 0.4942, 0.2897], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.4714, -0.4858]. Recommendation = [0.0, 0.3448, -0.0689], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, -0.0533, -0.4253]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.9726, 1.3135]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.7784, 0.6454]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.2711, 0.5042]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.0326, 0.2878]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, -0.2217, -0.1637]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, -0.2373, 0.2506]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 1.0441, -0.2330]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 1.1819, 1.2699]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.2369, -0.3483]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.9485, 1.0421]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.5263, 1.4535]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, -0.1741, -0.0195]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, -0.3368, 0.5578]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.1127, -0.7403]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, -0.4106, 0.0262]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, -0.3729, -0.4033]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.8673, 0.5030]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, 0.8754, 0.1862]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.2236, -0.1862] = 450.1159, sampling [1.0, -0.2823, 0.8643]. Recommendation = [0.0, 1.0556, 1.1414], Current Cost = 5041.00, Rho = 1.000
