(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, -0.1739, 0.1130]. Recommendation = [0.0, 0.0188, 0.6052], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 0.1333, 0.3057]. Recommendation = [0.0, -0.1739, 0.1130], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, -0.1408, 0.3738]. Recommendation = [0.0, -0.1739, 0.1130], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, -0.3521, -0.1252]. Recommendation = [0.0, -0.0803, 0.2599], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, -0.5188, 0.2459]. Recommendation = [0.0, -0.1739, 0.1130], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 0.1713, -0.0214]. Recommendation = [0.0, -0.3799, -0.0369], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 0.4395, 0.3418]. Recommendation = [0.0, -0.0803, 0.2599], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, -0.0189, -0.2092]. Recommendation = [0.0, -0.0803, 0.2599], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 0.5110, -0.0240]. Recommendation = [0.0, -0.0972, 0.0234], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 0.8316, 0.5477]. Recommendation = [0.0, -0.0972, 0.0234], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 0.5758, 0.7312]. Recommendation = [0.0, -0.0972, 0.0234], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 0.7334, 0.1754]. Recommendation = [0.0, -0.0972, 0.0234], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 0.2707, 0.5857]. Recommendation = [0.0, 0.6732, 0.5187], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 1.0204, 0.8184]. Recommendation = [0.0, 0.6732, 0.5187], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 1.0776, 0.3627]. Recommendation = [0.0, -0.0972, 0.0234], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.0188, 0.6052] = 418.7496, sampling [1.0, 0.7022, 1.0001]. Recommendation = [0.0, -0.0972, 0.0234], Current Cost = 5020.00, Rho = 1.000
