(iter 5) [0.0, 0.3792, 0.8888] = 400.4105, sampling [0.0, -0.2592, 0.8483]. Recommendation = [0.0, 0.3792, 0.8888], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.3792, 0.8888] = 400.4105, sampling [0.0, -0.2536, 0.2847]. Recommendation = [0.0, 0.3792, 0.8888], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, -0.2536, 0.2847] = 449.8716, sampling [0.0, -0.6127, 0.2716]. Recommendation = [0.0, -0.2536, 0.2847], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.6127, 0.2716] = 452.6210, sampling [0.0, 0.0327, 0.4969]. Recommendation = [0.0, -0.6127, 0.2716], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, -0.6127, 0.2716] = 452.6210, sampling [0.0, -0.5152, 0.4770]. Recommendation = [0.0, -0.6127, 0.2716], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, -0.6127, 0.2716] = 452.6210, sampling [0.0, -0.4262, 0.1437]. Recommendation = [0.0, -0.6127, 0.2716], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -0.8277, 0.8961]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -0.8418, 0.4661]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -0.2249, 1.4223]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -0.6438, 0.8153]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -1.2258, 0.6248]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 15000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -0.7645, 0.0680]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 16000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -0.2641, 0.4276]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 17000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -1.2483, 1.2950]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 18000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -1.0551, 1.0206]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 19000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -0.8069, 1.2716]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 20000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -1.4909, 1.0638]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 21000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -0.9485, 1.7351]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 22000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -1.0294, 1.4454]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 23000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -0.9979, 0.7012]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 24000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, 0.0143, 0.8256]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 25000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -1.4477, 1.9240]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 26000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -1.3032, 1.6011]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 27000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, -1.6364, 1.5834]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 28000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, 0.0620, 0.2030]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 29000.00, Rho = -1.230
(iter 10) [0.0, -0.4262, 0.1437] = 454.1213, sampling [0.0, 0.4841, 0.4435]. Recommendation = [0.0, -0.4944, 0.1918], Current Cost = 30000.00, Rho = -1.230
