(iter 5) [0.0, -1.6062, 1.9085] = 404.4363, sampling [0.0, -1.1364, 1.2002]. Recommendation = [0.0, -1.6062, 1.9085], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.1364, 1.2002] = 450.9035, sampling [0.0, -0.8455, 1.6385]. Recommendation = [0.0, -1.1364, 1.2002], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.1364, 1.2002] = 450.9035, sampling [0.0, -1.7180, 1.0388]. Recommendation = [0.0, -1.1364, 1.2002], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -1.1364, 1.2002] = 450.9035, sampling [0.0, -0.9022, 1.1678]. Recommendation = [0.0, -1.1364, 1.2002], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -1.1364, 1.2002] = 450.9035, sampling [0.0, -0.4618, 1.2380]. Recommendation = [0.0, -1.1364, 1.2002], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -1.1364, 1.2002] = 450.9035, sampling [0.0, -1.1939, 1.6537]. Recommendation = [0.0, -1.1364, 1.2002], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -1.1364, 1.2002] = 450.9035, sampling [0.0, -1.0671, 1.4035]. Recommendation = [0.0, -1.1364, 1.2002], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -1.1364, 1.2002] = 450.9035, sampling [0.0, -1.1138, 1.9161]. Recommendation = [0.0, -1.1364, 1.2002], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, -1.1364, 1.2002] = 450.9035, sampling [0.0, -0.6883, 0.7242]. Recommendation = [0.0, -1.1364, 1.2002], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, -1.1364, 1.2002] = 450.9035, sampling [0.0, -0.6791, 0.9837]. Recommendation = [0.0, -1.1364, 1.2002], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, -1.1364, 1.2002] = 450.9035, sampling [0.0, -1.0009, 0.9379]. Recommendation = [0.0, -1.1364, 1.2002], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, -1.0009, 0.9379] = 451.8875, sampling [0.0, -0.8801, 0.6294]. Recommendation = [0.0, -1.0009, 0.9379], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, -1.0009, 0.9379] = 451.8875, sampling [0.0, -0.9686, 0.7731]. Recommendation = [0.0, -1.0009, 0.9379], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, -1.0009, 0.9379] = 451.8875, sampling [0.0, -0.7180, 0.3716]. Recommendation = [0.0, -1.0009, 0.9379], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, -1.0009, 0.9379] = 451.8875, sampling [0.0, -0.6207, 0.4886]. Recommendation = [0.0, -1.0009, 0.9379], Current Cost = 19000.00, Rho = -1.230
(iter 19) [0.0, -0.6207, 0.4886] = 452.6064, sampling [0.0, -1.0468, 0.4469]. Recommendation = [0.0, -0.7783, 0.4836], Current Cost = 20000.00, Rho = -1.230
(iter 19) [0.0, -0.6207, 0.4886] = 452.6064, sampling [0.0, -0.7783, 0.4836]. Recommendation = [0.0, -0.7783, 0.4836], Current Cost = 21000.00, Rho = -1.230
(iter 19) [0.0, -0.6207, 0.4886] = 452.6064, sampling [0.0, -0.4795, 0.6169]. Recommendation = [0.0, -0.6207, 0.4886], Current Cost = 22000.00, Rho = -1.230
(iter 19) [0.0, -0.6207, 0.4886] = 452.6064, sampling [0.0, -1.3049, 1.5528]. Recommendation = [0.0, -0.6207, 0.4886], Current Cost = 23000.00, Rho = -1.230
(iter 19) [0.0, -0.6207, 0.4886] = 452.6064, sampling [0.0, -1.4551, 1.7611]. Recommendation = [0.0, -0.6207, 0.4886], Current Cost = 24000.00, Rho = -1.230
(iter 19) [0.0, -0.6207, 0.4886] = 452.6064, sampling [0.0, -1.1903, 1.3577]. Recommendation = [0.0, -0.6207, 0.4886], Current Cost = 25000.00, Rho = -1.230
(iter 19) [0.0, -0.6207, 0.4886] = 452.6064, sampling [0.0, -1.0168, 1.1397]. Recommendation = [0.0, -0.6207, 0.4886], Current Cost = 26000.00, Rho = -1.230
(iter 19) [0.0, -0.6207, 0.4886] = 452.6064, sampling [0.0, -0.5734, 0.1579]. Recommendation = [0.0, -0.6207, 0.4886], Current Cost = 27000.00, Rho = -1.230
(iter 19) [0.0, -0.6207, 0.4886] = 452.6064, sampling [0.0, -0.6703, 0.2565]. Recommendation = [0.0, -0.6207, 0.4886], Current Cost = 28000.00, Rho = -1.230
