(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.9142, 1.0826]. Recommendation = [0.0, 1.0926, 1.4958], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.3718, 0.3331]. Recommendation = [0.0, 0.9142, 1.0826], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.7403, 0.7393]. Recommendation = [0.0, 0.3718, 0.3331], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.1016, -0.0468]. Recommendation = [0.0, 0.7403, 0.7393], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.3475, 0.8462]. Recommendation = [0.0, 0.1016, -0.0468], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.7789, 0.2377]. Recommendation = [0.0, 0.1016, -0.0468], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.4982, -0.0225]. Recommendation = [0.0, 0.1016, -0.0468], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, -0.1183, 0.0588]. Recommendation = [0.0, 0.4372, 0.0772], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.0236, -0.2716]. Recommendation = [0.0, 0.4372, 0.0772], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 1.1423, 0.5046]. Recommendation = [0.0, -0.0311, -0.0060], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.1308, 0.4838]. Recommendation = [0.0, -0.0311, -0.0060], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.7507, 1.3265]. Recommendation = [0.0, -0.0311, -0.0060], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.4004, 0.5863]. Recommendation = [0.0, -0.0311, -0.0060], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.3293, -0.4644]. Recommendation = [0.0, -0.0311, -0.0060], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 1.1334, 1.1829]. Recommendation = [0.0, -0.0311, -0.0060], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.2283, -0.1998]. Recommendation = [0.0, -0.0311, -0.0060], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.9698, -0.1508]. Recommendation = [0.0, -0.0311, -0.0060], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.0926, 1.4958] = 447.1744, sampling [1.0, 0.6112, 0.9622]. Recommendation = [0.0, -0.0311, -0.0060], Current Cost = 5022.00, Rho = 1.000
