(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, -0.3289, 0.5695]. Recommendation = [0.0, -0.7193, 0.1507], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, 0.2040, 0.8606]. Recommendation = [0.0, -0.7193, 0.1507], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, -0.6086, 0.3093]. Recommendation = [0.0, -0.7193, 0.1507], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, -0.7346, 0.6990]. Recommendation = [0.0, -0.6086, 0.3093], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, -0.8174, 0.4053]. Recommendation = [0.0, -0.6086, 0.3093], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, -0.6742, 0.3358]. Recommendation = [0.0, -0.6086, 0.3093], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, -0.4263, 0.3927]. Recommendation = [0.0, -0.6086, 0.3093], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, -0.8903, 0.6415]. Recommendation = [0.0, -0.6086, 0.3093], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, -0.6921, 0.9861]. Recommendation = [0.0, -0.6086, 0.3093], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, -0.8147, 0.6602]. Recommendation = [0.0, -0.6086, 0.3093], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7193, 0.1507] = 439.8981, sampling [1.0, -0.5746, 0.2240]. Recommendation = [0.0, -0.6086, 0.3093], Current Cost = 5015.00, Rho = 1.000
