(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.0271, 0.5127]. Recommendation = [0.0, 0.1662, -0.2235], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.5508, 0.3794]. Recommendation = [0.0, 0.1662, -0.2235], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.1098, 0.1391]. Recommendation = [0.0, -0.5508, 0.3794], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.5366, 0.8590]. Recommendation = [0.0, -0.1098, 0.1391], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, 0.5114, 0.9691]. Recommendation = [0.0, -0.1098, 0.1391], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, 0.1578, 0.1657]. Recommendation = [0.0, -0.1098, 0.1391], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.8704, 0.5487]. Recommendation = [0.0, 0.0114, 0.1783], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.5059, -0.0770]. Recommendation = [0.0, 0.0114, 0.1783], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.0224, 1.0391]. Recommendation = [0.0, -0.3220, 0.1948], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.3220, 0.1948]. Recommendation = [0.0, -0.3220, 0.1948], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.1665, -0.0607]. Recommendation = [0.0, 0.0114, 0.1783], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.6995, 0.1880]. Recommendation = [0.0, -0.1216, -0.0146], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, 0.3729, 0.4608]. Recommendation = [0.0, -0.1216, -0.0146], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.9668, 0.7430]. Recommendation = [0.0, -0.1216, -0.0146], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.6877, 0.5741]. Recommendation = [0.0, -0.1216, -0.0146], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, 0.8694, 0.9341]. Recommendation = [0.0, -0.1216, -0.0146], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, 0.7621, 1.2417]. Recommendation = [0.0, -0.1216, -0.0146], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, 0.6646, 0.6333]. Recommendation = [0.0, -0.1216, -0.0146], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, 0.4890, 0.2267]. Recommendation = [0.0, -0.1216, -0.0146], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, 0.3194, 0.0106]. Recommendation = [0.0, -0.1216, -0.0146], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -1.1867, 0.4651]. Recommendation = [0.0, 0.1448, 0.0756], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, -0.2112, 0.3211]. Recommendation = [0.0, 0.1448, 0.0756], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, 0.6832, 0.3928]. Recommendation = [0.0, 0.1448, 0.0756], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.1662, -0.2235] = 449.2985, sampling [1.0, 0.9793, 0.6712]. Recommendation = [0.0, 0.1448, 0.0756], Current Cost = 5028.00, Rho = 1.000
