(iter 5) [0.0, 1.1937, 1.9563] = 428.0279, sampling [0.0, 1.0460, 1.1319]. Recommendation = [0.0, 1.1937, 1.9563], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 1.2902, 0.6443]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.9693, 1.5572]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 1.6292, 1.4956]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.6574, 1.2261]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.5504, 1.8973]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.8491, 0.9415]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.6685, 0.3028]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 12000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.7265, 0.7172]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 13000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 1.0635, -0.0735]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 14000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.8585, 0.5144]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 15000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.5729, 0.6077]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 16000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.9310, 0.7833]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 17000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.4387, 0.3399]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 18000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.5588, 0.3989]. Recommendation = [0.0, 0.5588, 0.3989], Current Cost = 19000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.5258, 0.1463]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 20000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 1.0552, 0.8950]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 21000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 1.2784, 1.3228]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 22000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.3587, 0.0622]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 23000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.2059, 0.2658]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 24000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.3639, 0.1701]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 25000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.2083, 0.5355]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 26000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.3497, 0.3282]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 27000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.9767, 1.1775]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 28000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.4926, -0.2710]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 29000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.6231, 0.0871]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 30000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.1970, 0.0329]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 31000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.2992, -0.0302]. Recommendation = [0.0, 0.2547, 0.1079], Current Cost = 32000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.2547, 0.1079]. Recommendation = [0.0, 0.2547, 0.1079], Current Cost = 33000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.8192, 0.3126]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 34000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.4247, 0.6826]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 35000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.4548, 0.2168]. Recommendation = [0.0, 0.4548, 0.2168], Current Cost = 36000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.7710, 0.8984]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 37000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 1.3379, 1.7005]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 38000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 1.1004, 1.5617]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 39000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 1.1689, 1.8008]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 40000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.9562, 0.5932]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 41000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 1.3119, 1.4373]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 42000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.5964, 0.8539]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 43000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.0898, -0.1024]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 44000.00, Rho = -1.230
(iter 5) [0.0, 1.0460, 1.1319] = 456.1553, sampling [0.0, 0.0004, 0.0659]. Recommendation = [0.0, 1.0460, 1.1319], Current Cost = 45000.00, Rho = -1.230
