(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.3639, 1.7524]. Recommendation = [0.0, 1.4915, 1.9125], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.4810, 1.7677]. Recommendation = [0.0, 1.3639, 1.7524], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.2473, 1.5991]. Recommendation = [0.0, 1.3639, 1.7524], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.2193, 1.8055]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.0454, 1.3167]. Recommendation = [0.0, 1.2558, 1.6303], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.0764, 1.4862]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.3358, 1.3864]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.8238, 1.0366]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.1252, 1.1008]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.8762, 0.6694]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.5701, 0.5664]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.8512, 0.4069]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.6272, 0.7633]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.1896, 0.7714]. Recommendation = [0.0, 0.7610, 0.6760], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.7610, 0.6760]. Recommendation = [0.0, 0.7610, 0.6760], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.9739, 1.1910]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.1836, 1.2738]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.6840, 0.2227]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.4524, 0.4315]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.6705, 1.2170]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.3797, 1.6338]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.8402, 0.5020]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.1302, 0.9642]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.3705, 0.7143]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.2643, 1.1473]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.0965, 1.7073]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.1434, 1.4412]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.0367, 0.5158]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.2481, 0.2011]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.2870, 0.4417]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.5870, -0.0753]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.2272, -0.0695]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.0654, 0.1791]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.3392, -0.2802]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.0094, 0.5682]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.4897, -0.2297]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.6772, 0.1154]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 1.3692, 1.8850]. Recommendation = [0.0, 1.2473, 1.5991], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.0859, 0.2776]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.1205, 0.0494]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.0386, -0.1796]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.2383, -0.1603]. Recommendation = [0.0, 0.2014, -0.0283], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.0706, -0.1097]. Recommendation = [0.0, 0.2014, -0.0283], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.1694, -0.4263]. Recommendation = [0.0, 0.2014, -0.0283], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.2014, -0.0283]. Recommendation = [0.0, 0.2014, -0.0283], Current Cost = 5049.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.5642, 0.9139]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5050.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.2942, 0.2375]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5051.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.1859, 0.4164]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5052.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.2165, 0.2550]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5053.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.8695, 1.4510]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5054.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.3608, 0.6267]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5055.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.3746, 0.4140]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5056.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.0182, 0.9852]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5057.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, 0.0055, -0.2427]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5058.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.1745, -0.1017]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5059.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.3521, 0.1655]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5060.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.5469, 0.3352]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5061.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.4414, 0.0429]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5062.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.6755, 0.4675]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5063.00, Rho = 1.000
(iter 10) [0.0, 1.4915, 1.9125] = 446.3238, sampling [1.0, -0.7421, 0.6818]. Recommendation = [0.0, 1.3692, 1.8850], Current Cost = 5064.00, Rho = 1.000
