(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.0788, 0.6189]. Recommendation = [0.0, -0.0514, 0.5784], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, -0.0936, 0.7612]. Recommendation = [0.0, -0.0514, 0.5784], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.2092, 0.6367]. Recommendation = [0.0, -0.0514, 0.5784], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.1971, 0.7876]. Recommendation = [0.0, -0.0514, 0.5784], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.0344, 0.2873]. Recommendation = [0.0, -0.0514, 0.5784], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.2809, 0.3489]. Recommendation = [0.0, 0.0344, 0.2873], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.4174, 0.4450]. Recommendation = [0.0, 0.2809, 0.3489], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.3878, 0.5902]. Recommendation = [0.0, 0.2809, 0.3489], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.3784, 0.2076]. Recommendation = [0.0, 0.2809, 0.3489], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.5156, 0.2744]. Recommendation = [0.0, 0.3784, 0.2076], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.5818, 0.3912]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.5603, 0.2998]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.6040, 0.4222]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.6677, 0.3613]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.7075, 0.4957]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.5076, 0.6685]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.0615, -0.0006]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, -0.0209, 0.0432]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.2072, -0.0534]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.4247, -0.0309]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, -0.1939, 0.2294]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, -0.1683, 0.0989]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -0.0514, 0.5784] = 422.0475, sampling [1.0, 0.0319, -0.0464]. Recommendation = [0.0, 0.5156, 0.2744], Current Cost = 5027.00, Rho = 1.000
