(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.0378, -0.3574]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, 0.2052, -0.0099]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.3554, -0.0184]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.4589, -0.4320]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.0891, -0.6632]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, 0.1775, 0.6302]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, 0.1984, -0.4935]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, 0.4007, -0.2190]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.0787, 0.0717]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, 0.5515, 0.3052]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, 0.6053, 1.1295]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.1009, 1.1732]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.0850, 0.3481]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.0593, -0.1268]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.8898, -0.3210]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.6245, 0.3569]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.2871, -0.7579]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.3175, 0.7365]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, 0.4282, 0.0082]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, 0.1398, -0.3875]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, 0.5641, 0.7487]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, 0.3071, 0.3616]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.7020, -0.6458]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.4161, -0.4448] = 417.7676, sampling [1.0, -0.3398, -0.2424]. Recommendation = [0.0, 0.4161, -0.4448], Current Cost = 5028.00, Rho = 1.000
