(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, 0.4417, -0.3150]. Recommendation = [0.0, 0.5617, -0.2387], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, 0.4681, -0.1769]. Recommendation = [0.0, 0.4417, -0.3150], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, 0.2327, -0.0231]. Recommendation = [0.0, 0.4681, -0.1769], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, 0.0578, -0.2003]. Recommendation = [0.0, 0.2327, -0.0231], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, 0.1894, -0.4294]. Recommendation = [0.0, 0.2327, -0.0231], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.0500, -0.0037]. Recommendation = [0.0, 0.2327, -0.0231], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.1165, -0.1399]. Recommendation = [0.0, -0.0500, -0.0037], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.1971, 0.2208]. Recommendation = [0.0, -0.0500, -0.0037], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.2611, -0.0409]. Recommendation = [0.0, -0.0500, -0.0037], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, 0.0721, 0.3975]. Recommendation = [0.0, -0.1329, 0.0087], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, 0.3300, 0.1564]. Recommendation = [0.0, -0.1329, 0.0087], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.4307, 0.1351]. Recommendation = [0.0, -0.1329, 0.0087], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.2277, 0.3510]. Recommendation = [0.0, -0.1329, 0.0087], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.4109, -0.0310]. Recommendation = [0.0, -0.1329, 0.0087], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.2194, -0.2872]. Recommendation = [0.0, -0.1329, 0.0087], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.1329, 0.0087]. Recommendation = [0.0, -0.1329, 0.0087], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.6060, 0.4704]. Recommendation = [0.0, -0.3738, 0.0188], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.5171, 0.6031]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.6888, 0.0345]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.8803, 0.4189]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.7461, 0.4533]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.8097, 0.6346]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.6491, 0.7859]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.0327, 0.6425]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.6353, 0.6725]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.4826, -0.1524]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.3099, 0.8742]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.9392, 0.8420]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.9845, 0.6718]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.2776, -0.1168]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.7912, 1.0962]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -1.0774, 0.9688]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -1.0819, 0.8142]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.7308, 0.7641]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, 0.0220, -0.2645]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.9636, 1.1057]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -1.0134, 0.3559]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.3738, 0.0188]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.1231, -0.2133]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.4752, 0.7783]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -1.1799, 0.6515]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 0.5617, -0.2387] = 425.3950, sampling [1.0, -0.6181, 0.5308]. Recommendation = [0.0, 0.3300, 0.1564], Current Cost = 5046.00, Rho = 1.000
