(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -0.0577, 0.9625]. Recommendation = [0.0, 0.5033, 0.9146], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -0.2444, 0.5141]. Recommendation = [0.0, 0.5033, 0.9146], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -0.6871, 0.7583]. Recommendation = [0.0, -0.2444, 0.5141], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -0.5997, 0.3779]. Recommendation = [0.0, -0.6871, 0.7583], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -0.4979, 0.6555]. Recommendation = [0.0, -0.5997, 0.3779], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -0.9707, 0.3506]. Recommendation = [0.0, -0.5997, 0.3779], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -0.5913, -0.1573]. Recommendation = [0.0, -0.6138, 0.4589], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -0.3437, 0.2537]. Recommendation = [0.0, -0.5997, 0.3779], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -0.6461, 0.1741]. Recommendation = [0.0, -0.5997, 0.3779], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -1.1339, 0.9869]. Recommendation = [0.0, -0.5997, 0.3779], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -1.0361, 0.6565]. Recommendation = [0.0, -0.5997, 0.3779], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.5033, 0.9146] = 412.3272, sampling [1.0, -0.6034, 0.9840]. Recommendation = [0.0, -0.5997, 0.3779], Current Cost = 5016.00, Rho = 1.000
