(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, 0.0521, -0.1874]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5005.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, 0.3814, -0.1830]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5006.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, 0.2190, -0.3267]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5007.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.3305, 0.1763]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5008.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, 0.1795, 0.0643]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5009.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.8164, 0.6898]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5010.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.7938, 0.2241]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5011.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.3170, -0.2269]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5012.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.4002, 0.5664]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5013.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -1.0694, 1.0006]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5014.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -1.2784, 0.4612]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5015.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.6627, 1.1095]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5016.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, 0.0067, 0.3742]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5017.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.1594, -0.0198]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5018.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.6995, -0.0700]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5019.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -1.2494, 0.8493]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5020.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.2184, 0.9307]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5021.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.6517, 0.4542]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5022.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.2516, -0.5735]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5023.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, 0.2653, -0.5795]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5024.00, Rho = 0.672
(iter 10) [0.0, 0.5009, -0.4022] = 413.3906, sampling [1.0, -0.1633, -0.3412]. Recommendation = [0.0, 0.5009, -0.4022], Current Cost = 5025.00, Rho = 0.672
