(iter 5) [0.0, -0.7170, 0.7351] = 448.4663, sampling [0.0, -0.8201, 0.4889]. Recommendation = [0.0, -0.7170, 0.7351], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -0.8201, 0.4889] = 449.6127, sampling [0.0, -1.0258, 0.7495]. Recommendation = [0.0, -0.8201, 0.4889], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -0.8201, 0.4889] = 449.6127, sampling [0.0, -0.8343, 0.6274]. Recommendation = [0.0, -0.8343, 0.6274], Current Cost = 7000.00, Rho = -1.230
(iter 7) [0.0, -0.8343, 0.6274] = 452.4633, sampling [0.0, -1.1303, 0.2794]. Recommendation = [0.0, -0.8343, 0.6274], Current Cost = 8000.00, Rho = -1.230
(iter 7) [0.0, -0.8343, 0.6274] = 452.4633, sampling [0.0, -0.5491, 0.4790]. Recommendation = [0.0, -0.8343, 0.6274], Current Cost = 9000.00, Rho = -1.230
(iter 7) [0.0, -0.8343, 0.6274] = 452.4633, sampling [0.0, -0.6569, 0.2523]. Recommendation = [0.0, -0.8343, 0.6274], Current Cost = 10000.00, Rho = -1.230
(iter 7) [0.0, -0.8343, 0.6274] = 452.4633, sampling [0.0, -0.6149, 0.6517]. Recommendation = [0.0, -0.8343, 0.6274], Current Cost = 11000.00, Rho = -1.230
(iter 7) [0.0, -0.8343, 0.6274] = 452.4633, sampling [0.0, -0.4006, 0.1307]. Recommendation = [0.0, -0.8343, 0.6274], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -0.4006, 0.1307] = 454.2494, sampling [0.0, -0.3743, 0.4282]. Recommendation = [0.0, -0.4006, 0.1307], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, -0.4006, 0.1307] = 454.2494, sampling [0.0, -0.4349, -0.2736]. Recommendation = [0.0, -0.4006, 0.1307], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, -0.4006, 0.1307] = 454.2494, sampling [0.0, -0.1876, 0.0885]. Recommendation = [0.0, -0.4006, 0.1307], Current Cost = 15000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, -0.0904, -0.0908]. Recommendation = [0.0, -0.1876, 0.0885], Current Cost = 16000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, -0.2083, -0.5074]. Recommendation = [0.0, -0.1876, 0.0885], Current Cost = 17000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, -0.8536, -0.1039]. Recommendation = [0.0, -0.1876, 0.0885], Current Cost = 18000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, -0.2592, 0.3184]. Recommendation = [0.0, -0.1876, 0.0885], Current Cost = 19000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, 0.0675, -0.2052]. Recommendation = [0.0, -0.3504, 0.2036], Current Cost = 20000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, 0.0523, -0.4770]. Recommendation = [0.0, -0.3504, 0.2036], Current Cost = 21000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, -0.6986, 1.0206]. Recommendation = [0.0, -0.3504, 0.2036], Current Cost = 22000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, -0.5229, 0.7880]. Recommendation = [0.0, -0.3504, 0.2036], Current Cost = 23000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, -0.9449, 0.9676]. Recommendation = [0.0, -0.3504, 0.2036], Current Cost = 24000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, -0.0388, 0.3314]. Recommendation = [0.0, -0.3504, 0.2036], Current Cost = 25000.00, Rho = -1.230
(iter 15) [0.0, -0.1876, 0.0885] = 454.6055, sampling [0.0, -0.0051, -0.0017]. Recommendation = [0.0, -0.2722, 0.1587], Current Cost = 26000.00, Rho = -1.230
(iter 26) [0.0, -0.0051, -0.0017] = 455.2894, sampling [0.0, -0.2722, 0.1587]. Recommendation = [0.0, -0.0602, -0.0286], Current Cost = 27000.00, Rho = -1.230
(iter 26) [0.0, -0.0051, -0.0017] = 455.2894, sampling [0.0, -0.7400, 0.8485]. Recommendation = [0.0, -0.0602, -0.0286], Current Cost = 28000.00, Rho = -1.230
(iter 26) [0.0, -0.0051, -0.0017] = 455.2894, sampling [0.0, -0.1373, 0.8629]. Recommendation = [0.0, -0.0602, -0.0286], Current Cost = 29000.00, Rho = -1.230
(iter 26) [0.0, -0.0051, -0.0017] = 455.2894, sampling [0.0, 0.1534, 0.0390]. Recommendation = [0.0, -0.0602, -0.0286], Current Cost = 30000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, 0.1224, 0.2114]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 31000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, 0.2482, -0.2309]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 32000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, -0.0296, 0.5118]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 33000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, -1.1273, 1.1090]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 34000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, -1.1887, 0.8365]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 35000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, -0.9421, 1.3083]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 36000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, -1.0328, 1.0900]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 37000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, -0.7981, 1.1485]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 38000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, -0.4592, 1.2968]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 39000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, -0.4735, -0.5336]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 40000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, 0.2888, -0.3734]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 41000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, 0.3082, 0.0215]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 42000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, 0.2839, 0.1697]. Recommendation = [0.0, 0.0058, -0.0094], Current Cost = 43000.00, Rho = -1.230
(iter 30) [0.0, 0.1534, 0.0390] = 455.5594, sampling [0.0, 0.2318, 0.0679]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 44000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, 0.3541, -0.1057]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 45000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -1.3942, 1.0488]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 46000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -0.3504, 0.2036]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 47000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, 0.1459, -0.1926]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 48000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, 0.2212, -0.7390]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 49000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -0.2482, 0.4064]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 50000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -0.1261, -0.7346]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 51000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -0.9153, 0.3560]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 52000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -0.9084, 1.0385]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 53000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -1.0957, 1.5434]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 54000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -1.3630, 1.3686]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 55000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -0.8246, 1.4652]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 56000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -1.2621, 1.6293]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 57000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -1.0557, 1.7590]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 58000.00, Rho = -1.230
(iter 44) [0.0, 0.2318, 0.0679] = 455.6897, sampling [0.0, -0.4811, 0.4715]. Recommendation = [0.0, 0.2318, 0.0679], Current Cost = 59000.00, Rho = -1.230
