(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.2413, 0.7033]. Recommendation = [0.0, 0.3500, -0.0813], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.5639, 1.2038]. Recommendation = [0.0, 0.3500, -0.0813], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, 0.0861, 0.3732]. Recommendation = [0.0, 0.3500, -0.0813], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.0365, 1.0088]. Recommendation = [0.0, 0.3500, -0.0813], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.6723, 0.6877]. Recommendation = [0.0, 0.3500, -0.0813], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.7433, 0.9074]. Recommendation = [0.0, 0.3500, -0.0813], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.1990, 0.2434]. Recommendation = [0.0, 0.3500, -0.0813], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, 0.1175, 0.1364]. Recommendation = [0.0, 0.3500, -0.0813], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.4749, 0.4336]. Recommendation = [0.0, -0.0592, 0.2774], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.1647, 0.4987]. Recommendation = [0.0, -0.0592, 0.2774], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, 0.2785, 0.1673]. Recommendation = [0.0, 0.1175, 0.1364], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, 0.1281, 0.7203]. Recommendation = [0.0, 0.1744, 0.1256], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -1.0273, 0.7527]. Recommendation = [0.0, 0.1744, 0.1256], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.8322, 0.4515]. Recommendation = [0.0, 0.1744, 0.1256], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.0319, -0.0272]. Recommendation = [0.0, 0.1744, 0.1256], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.5344, 0.1853]. Recommendation = [0.0, 0.1744, 0.1256], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.3197, 0.1318]. Recommendation = [0.0, 0.1744, 0.1256], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 0.3500, -0.0813] = 451.7234, sampling [1.0, -0.8129, 0.6565]. Recommendation = [0.0, 0.1744, 0.1256], Current Cost = 5022.00, Rho = 1.000
