(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.5882, 0.1062]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5005.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.4523, 0.1341]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5006.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.5586, 0.2513]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5007.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.7208, 0.0783]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5008.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.7637, 0.3160]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5009.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.4229, 0.4042]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5010.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.3009, 0.0553]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5011.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.4081, 0.1369]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5012.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.5486, 0.5361]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5013.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.3474, 0.3292]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5014.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.7343, 0.1037]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5015.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.4820, -0.2322]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5016.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.8762, 0.1461]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5017.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.7966, 0.4581]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5018.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.2203, -0.1119]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5019.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.3109, -0.0029]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5020.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.3841, 0.7831]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5021.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [1.0, 0.0126, 0.1814]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5022.00, Rho = 0.427
(iter 10) [0.0, 0.6253, 0.0183] = 442.2667, sampling [0.0, 0.5586, 0.2513]. Recommendation = [0.0, 0.6253, 0.0183], Current Cost = 5023.00, Rho = 0.427
(iter 28) [0.0, 0.5586, 0.2513] = 455.7362, sampling [1.0, 0.7183, 0.5861]. Recommendation = [0.0, 0.5586, 0.2513], Current Cost = 6023.00, Rho = 0.427
(iter 28) [0.0, 0.5586, 0.2513] = 455.7362, sampling [1.0, 0.4408, 0.6051]. Recommendation = [0.0, 0.5586, 0.2513], Current Cost = 6024.00, Rho = 0.427
(iter 28) [0.0, 0.5586, 0.2513] = 455.7362, sampling [1.0, 0.8021, 0.3635]. Recommendation = [0.0, 0.5586, 0.2513], Current Cost = 6025.00, Rho = 0.427
(iter 28) [0.0, 0.5586, 0.2513] = 455.7362, sampling [1.0, 0.4045, 0.4269]. Recommendation = [0.0, 0.5586, 0.2513], Current Cost = 6026.00, Rho = 0.427
(iter 28) [0.0, 0.5586, 0.2513] = 455.7362, sampling [0.0, 0.4081, 0.1369]. Recommendation = [0.0, 0.5586, 0.2513], Current Cost = 6027.00, Rho = 0.427
(iter 33) [0.0, 0.4081, 0.1369] = 455.8615, sampling [1.0, 0.1170, -0.0244]. Recommendation = [0.0, 0.4523, 0.1341], Current Cost = 7027.00, Rho = 0.427
(iter 33) [0.0, 0.4081, 0.1369] = 455.8615, sampling [1.0, 0.2856, 0.0151]. Recommendation = [0.0, 0.4523, 0.1341], Current Cost = 7028.00, Rho = 0.427
(iter 33) [0.0, 0.4081, 0.1369] = 455.8615, sampling [1.0, -0.0252, 0.4770]. Recommendation = [0.0, 0.4523, 0.1341], Current Cost = 7029.00, Rho = 0.427
