(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.1896, 0.3124]. Recommendation = [0.0, 1.1550, 1.0145], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.4257, 0.6527]. Recommendation = [0.0, -0.1896, 0.3124], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.8565, 0.9788]. Recommendation = [0.0, -0.1896, 0.3124], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.0713, 0.5846]. Recommendation = [0.0, 0.8565, 0.9788], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.4135, 0.1951]. Recommendation = [0.0, 0.8565, 0.9788], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.7920, 0.7950]. Recommendation = [0.0, -0.4135, 0.1951], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.5434, 0.9686]. Recommendation = [0.0, -0.4135, 0.1951], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.0880, 0.0420]. Recommendation = [0.0, -0.4135, 0.1951], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.1626, 0.3452]. Recommendation = [0.0, -0.2245, 0.1775], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.2245, 0.1775]. Recommendation = [0.0, -0.2245, 0.1775], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.6164, 0.5282]. Recommendation = [0.0, -0.0880, 0.0420], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.9421, 0.6158]. Recommendation = [0.0, -0.0880, 0.0420], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.4343, 0.2784]. Recommendation = [0.0, -0.0880, 0.0420], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.2024, 0.1865]. Recommendation = [0.0, -0.0880, 0.0420], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.3379, 0.3232]. Recommendation = [0.0, -0.0880, 0.0420], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.6395, 0.3835]. Recommendation = [0.0, -0.0880, 0.0420], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.9145, 0.7199]. Recommendation = [0.0, 0.6395, 0.3835], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.9632, 1.1935]. Recommendation = [0.0, 0.6395, 0.3835], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 1.0541, 1.0192]. Recommendation = [0.0, 0.6395, 0.3835], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.8430, 0.6416]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.2360, 0.5365]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.3527, 0.2845]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.1002, 0.0070]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.3487, 0.1119]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.1599, -0.0430]. Recommendation = [0.0, 0.2762, 0.1569], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 1.2713, 0.7252]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.5918, 0.4307]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.8287, 1.0860]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5032.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.5411, 0.6923]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5033.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.2955, 0.4052]. Recommendation = [0.0, 0.2762, 0.1569], Current Cost = 5034.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.7121, 0.2537]. Recommendation = [0.0, 0.2762, 0.1569], Current Cost = 5035.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.6612, 0.8385]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5036.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 1.1465, 1.3114]. Recommendation = [0.0, 1.0541, 1.0192], Current Cost = 5037.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.9352, 1.4146]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5038.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 1.2308, 1.1673]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5039.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 1.3882, 1.4209]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5040.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 1.1797, 1.4645]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5041.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 1.1042, 1.7328]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5042.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.0085, -0.0090]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5043.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.2762, 0.1569]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5044.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, -0.3676, -0.0938]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5045.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 0.5212, 0.5938]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5046.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 1.4670, 1.7896]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5047.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 1.2832, 1.7539]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5048.00, Rho = 1.000
(iter 10) [0.0, 1.1550, 1.0145] = 446.0659, sampling [1.0, 1.4263, 1.5508]. Recommendation = [0.0, 1.1465, 1.3114], Current Cost = 5049.00, Rho = 1.000
