(iter 5) [0.0, 0.0808, 0.1791] = 452.4759, sampling [0.0, -0.0232, 0.6613]. Recommendation = [0.0, 0.0808, 0.1791], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.0808, 0.1791] = 452.4759, sampling [0.0, 0.2984, 1.2749]. Recommendation = [0.0, 0.0808, 0.1791], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.0808, 0.1791] = 452.4759, sampling [0.0, -0.4128, 0.3300]. Recommendation = [0.0, 0.0808, 0.1791], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.0808, 0.1791] = 452.4759, sampling [0.0, -0.1497, 0.4766]. Recommendation = [0.0, 0.0808, 0.1791], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, 0.0808, 0.1791] = 452.4759, sampling [0.0, -0.5360, 0.5554]. Recommendation = [0.0, 0.0808, 0.1791], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, 0.0808, 0.1791] = 452.4759, sampling [0.0, -0.2709, 0.0804]. Recommendation = [0.0, 0.0808, 0.1791], Current Cost = 10000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.6328, 0.2719]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 11000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.7665, 0.5456]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 12000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.6187, 0.7999]. Recommendation = [0.0, -0.5965, 0.3559], Current Cost = 13000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.8776, 0.3429]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 14000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.5965, 0.3559]. Recommendation = [0.0, -0.5965, 0.3559], Current Cost = 15000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.5424, 0.0291]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 16000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.7389, 0.4346]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 17000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.9247, 0.7247]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 18000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.7729, 0.9930]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 19000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.8038, 0.8073]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 20000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.2500, 0.9057]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 21000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.6649, 0.5420]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 22000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, 0.1594, 0.3514]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 23000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, 0.0535, 0.4460]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 24000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.4439, 0.4152]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 25000.00, Rho = -1.230
(iter 10) [0.0, -0.2709, 0.0804] = 454.6798, sampling [0.0, -0.1135, -0.0189]. Recommendation = [0.0, -0.2709, 0.0804], Current Cost = 26000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, -0.2436, -0.0767]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 27000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, -0.7100, 0.0455]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 28000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, -1.1116, 0.4019]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 29000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, -1.0024, 0.8766]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 30000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, -0.7809, 1.3513]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 31000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, -0.9735, 1.0692]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 32000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, -0.8542, 1.1163]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 33000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, -0.8689, 0.7619]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 34000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, 0.6563, 1.9995]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 35000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, 0.3716, 0.5015]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 36000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, 0.2707, 0.6378]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 37000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, 0.3145, 0.2783]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 38000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, 0.3493, 0.3701]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 39000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, 0.7057, 0.8153]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 40000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, 0.5686, 0.5340]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 41000.00, Rho = -1.230
(iter 26) [0.0, -0.1135, -0.0189] = 454.9592, sampling [0.0, 1.0901, 1.2037]. Recommendation = [0.0, -0.1135, -0.0189], Current Cost = 42000.00, Rho = -1.230
(iter 42) [0.0, 1.0901, 1.2037] = 456.2680, sampling [0.0, 0.9481, 0.9760]. Recommendation = [0.0, 1.0901, 1.2037], Current Cost = 43000.00, Rho = -1.230
(iter 42) [0.0, 1.0901, 1.2037] = 456.2680, sampling [0.0, 0.9437, 1.2435]. Recommendation = [0.0, 1.0901, 1.2037], Current Cost = 44000.00, Rho = -1.230
(iter 42) [0.0, 1.0901, 1.2037] = 456.2680, sampling [0.0, 1.1587, 1.0201]. Recommendation = [0.0, 1.0901, 1.2037], Current Cost = 45000.00, Rho = -1.230
(iter 42) [0.0, 1.0901, 1.2037] = 456.2680, sampling [0.0, 1.2604, 1.3930]. Recommendation = [0.0, 1.0901, 1.2037], Current Cost = 46000.00, Rho = -1.230
