(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.9044, 1.2604]. Recommendation = [0.0, -1.1998, 1.5484], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -1.1298, 1.2645]. Recommendation = [0.0, -1.1998, 1.5484], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.2071, 0.2202]. Recommendation = [0.0, -1.1298, 1.2645], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.7175, 0.6451]. Recommendation = [0.0, -0.2071, 0.2202], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.1719, 0.5556]. Recommendation = [0.0, -0.2071, 0.2202], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, 0.0554, -0.0122]. Recommendation = [0.0, -0.2071, 0.2202], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, 0.2192, 0.2705]. Recommendation = [0.0, 0.0554, -0.0122], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.5672, 0.8857]. Recommendation = [0.0, 0.0975, 0.1883], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.6246, 0.3183]. Recommendation = [0.0, 0.0975, 0.1883], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.4170, -0.0182]. Recommendation = [0.0, 0.0975, 0.1883], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.4264, 0.4612]. Recommendation = [0.0, 0.0975, 0.1883], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, 0.3745, -0.0518]. Recommendation = [0.0, 0.0975, 0.1883], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.0890, -0.2948]. Recommendation = [0.0, 0.0975, 0.1883], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.9567, 0.7357]. Recommendation = [0.0, -0.1394, 0.0331], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.1394, 0.0331]. Recommendation = [0.0, -0.1394, 0.0331], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.7846, 0.9860]. Recommendation = [0.0, 0.0975, 0.1883], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.8948, 0.2578]. Recommendation = [0.0, 0.0975, 0.1883], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, 0.0975, 0.1883]. Recommendation = [0.0, 0.0975, 0.1883], Current Cost = 5022.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.4354, -0.3451]. Recommendation = [0.0, -0.2312, 0.0857], Current Cost = 5023.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.8515, 0.5316]. Recommendation = [0.0, -0.2383, 0.0267], Current Cost = 5024.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.2603, -0.0688]. Recommendation = [0.0, -0.2383, 0.0267], Current Cost = 5025.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.5865, -0.1146]. Recommendation = [0.0, 0.0554, -0.0122], Current Cost = 5026.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.0181, -0.1724]. Recommendation = [0.0, 0.0554, -0.0122], Current Cost = 5027.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -1.2706, 0.7659]. Recommendation = [0.0, 0.0554, -0.0122], Current Cost = 5028.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.6740, 0.4721]. Recommendation = [0.0, 0.0554, -0.0122], Current Cost = 5029.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, 0.0670, 0.3576]. Recommendation = [0.0, 0.0554, -0.0122], Current Cost = 5030.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, -0.4853, 0.0757]. Recommendation = [0.0, 0.0554, -0.0122], Current Cost = 5031.00, Rho = 1.000
(iter 10) [0.0, -1.1998, 1.5484] = 450.2755, sampling [1.0, 0.2788, 0.1742]. Recommendation = [0.0, 0.0554, -0.0122], Current Cost = 5032.00, Rho = 1.000
