(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.5764, -0.4019]. Recommendation = [0.0, -0.7608, -0.0481], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.8943, -0.3803]. Recommendation = [0.0, -0.7608, -0.0481], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.2994, -0.2858]. Recommendation = [0.0, -0.7608, -0.0481], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.3716, 0.0852]. Recommendation = [0.0, -0.2994, -0.2858], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.2447, 0.0076]. Recommendation = [0.0, -0.3716, 0.0852], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.5755, 0.1654]. Recommendation = [0.0, -0.2447, 0.0076], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.2658, 0.2164]. Recommendation = [0.0, -0.2447, 0.0076], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.1761, -0.1499]. Recommendation = [0.0, -0.2447, 0.0076], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.1273, 0.0908]. Recommendation = [0.0, -0.2447, 0.0076], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.3313, 0.3846]. Recommendation = [0.0, -0.1751, 0.0253], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.7173, 0.3597]. Recommendation = [0.0, -0.1751, 0.0253], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.5937, 0.6559]. Recommendation = [0.0, -0.1751, 0.0253], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.7608, -0.0481] = 413.8961, sampling [1.0, -0.3568, 0.6054]. Recommendation = [0.0, -0.1273, 0.0908], Current Cost = 5017.00, Rho = 1.000
