(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.6015, 0.7088]. Recommendation = [0.0, -0.0724, 0.2755], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.9405, 1.0806]. Recommendation = [0.0, -0.0724, 0.2755], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.3444, 0.2925]. Recommendation = [0.0, 0.9405, 1.0806], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.2413, 0.6499]. Recommendation = [0.0, 0.3444, 0.2925], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 1.0147, 0.6898]. Recommendation = [0.0, 0.3444, 0.2925], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.8549, 0.8670]. Recommendation = [0.0, 0.3444, 0.2925], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 1.2578, 1.0896]. Recommendation = [0.0, 0.8549, 0.8670], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.7134, 0.4940]. Recommendation = [0.0, 0.8549, 0.8670], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.4880, 0.4045]. Recommendation = [0.0, 0.7134, 0.4940], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.1576, 0.1945]. Recommendation = [0.0, 0.7134, 0.4940], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.6701, 0.3149]. Recommendation = [0.0, 0.7134, 0.4940], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.2860, 0.0154]. Recommendation = [0.0, 0.7134, 0.4940], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.5682, 0.1237]. Recommendation = [0.0, 0.7134, 0.4940], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 1.0985, 1.1909]. Recommendation = [0.0, 0.5828, 0.3575], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.8173, 1.1705]. Recommendation = [0.0, 1.0985, 1.1909], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.0724, 0.2755] = 447.8483, sampling [1.0, 0.8872, 0.7391]. Recommendation = [0.0, 1.0985, 1.1909], Current Cost = 5020.00, Rho = 1.000
