(iter 5) [0.0, 0.6039, 0.7531] = 441.0600, sampling [0.0, 0.8849, 0.3331]. Recommendation = [0.0, 0.6039, 0.7531], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.6039, 0.7531] = 441.0600, sampling [0.0, 0.9087, 0.6716]. Recommendation = [0.0, 0.6039, 0.7531], Current Cost = 6000.00, Rho = -1.230
(iter 6) [0.0, 0.9087, 0.6716] = 453.9156, sampling [0.0, 1.1013, 0.7739]. Recommendation = [0.0, 0.9087, 0.6716], Current Cost = 7000.00, Rho = -1.230
(iter 6) [0.0, 0.9087, 0.6716] = 453.9156, sampling [0.0, 0.7710, 0.6802]. Recommendation = [0.0, 0.9087, 0.6716], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.7710, 0.6802] = 455.5129, sampling [0.0, 0.5836, 0.1237]. Recommendation = [0.0, 0.7710, 0.6802], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.7710, 0.6802] = 455.5129, sampling [0.0, 0.7239, 0.4016]. Recommendation = [0.0, 0.7710, 0.6802], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.7710, 0.6802] = 455.5129, sampling [0.0, 0.3570, 0.4444]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 11000.00, Rho = -1.230
(iter 8) [0.0, 0.7710, 0.6802] = 455.5129, sampling [0.0, 0.8575, 0.6006]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 12000.00, Rho = -1.230
(iter 8) [0.0, 0.7710, 0.6802] = 455.5129, sampling [0.0, 0.6966, -0.0321]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 13000.00, Rho = -1.230
(iter 8) [0.0, 0.7710, 0.6802] = 455.5129, sampling [0.0, 0.3065, 0.1298]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 14000.00, Rho = -1.230
(iter 14) [0.0, 0.3065, 0.1298] = 455.6906, sampling [0.0, 0.5026, 0.0916]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 15000.00, Rho = -1.230
(iter 14) [0.0, 0.3065, 0.1298] = 455.6906, sampling [0.0, 0.9320, 0.9513]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 16000.00, Rho = -1.230
(iter 14) [0.0, 0.3065, 0.1298] = 455.6906, sampling [0.0, 0.6313, 1.0394]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 17000.00, Rho = -1.230
(iter 14) [0.0, 0.3065, 0.1298] = 455.6906, sampling [0.0, 0.9707, 0.8145]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 18000.00, Rho = -1.230
(iter 14) [0.0, 0.3065, 0.1298] = 455.6906, sampling [0.0, 0.6601, 0.1890]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 19000.00, Rho = -1.230
(iter 14) [0.0, 0.3065, 0.1298] = 455.6906, sampling [0.0, 0.3305, -0.1167]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 20000.00, Rho = -1.230
(iter 14) [0.0, 0.3065, 0.1298] = 455.6906, sampling [0.0, 0.1795, 0.2911]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 21000.00, Rho = -1.230
(iter 14) [0.0, 0.3065, 0.1298] = 455.6906, sampling [0.0, 0.1872, -0.0032]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 22000.00, Rho = -1.230
(iter 14) [0.0, 0.3065, 0.1298] = 455.6906, sampling [0.0, 0.2317, 0.1165]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 23000.00, Rho = -1.230
(iter 14) [0.0, 0.3065, 0.1298] = 455.6906, sampling [0.0, 0.8128, 0.6471]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 24000.00, Rho = -1.230
(iter 24) [0.0, 0.8128, 0.6471] = 456.2466, sampling [0.0, 0.2746, 0.3678]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 25000.00, Rho = -1.230
(iter 24) [0.0, 0.8128, 0.6471] = 456.2466, sampling [0.0, 0.4366, -0.1832]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 26000.00, Rho = -1.230
(iter 24) [0.0, 0.8128, 0.6471] = 456.2466, sampling [0.0, 1.1201, 0.4311]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 27000.00, Rho = -1.230
(iter 24) [0.0, 0.8128, 0.6471] = 456.2466, sampling [0.0, 0.4030, 0.7107]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 28000.00, Rho = -1.230
(iter 24) [0.0, 0.8128, 0.6471] = 456.2466, sampling [0.0, 1.1752, 1.0430]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 29000.00, Rho = -1.230
(iter 24) [0.0, 0.8128, 0.6471] = 456.2466, sampling [0.0, 1.0178, 1.1907]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 30000.00, Rho = -1.230
(iter 24) [0.0, 0.8128, 0.6471] = 456.2466, sampling [0.0, 1.1436, 1.1831]. Recommendation = [0.0, 0.8128, 0.6471], Current Cost = 31000.00, Rho = -1.230
