(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.7980, 0.7157]. Recommendation = [0.0, -0.6443, 0.9294], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.6115, 0.5848]. Recommendation = [0.0, -0.7980, 0.7157], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.7459, 0.5320]. Recommendation = [0.0, -0.7980, 0.7157], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.7076, 0.6648]. Recommendation = [0.0, -0.7076, 0.6648], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.7691, 0.3759]. Recommendation = [0.0, -0.7459, 0.5320], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.8613, 0.6730]. Recommendation = [0.0, -0.7459, 0.5320], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.5994, 0.4712]. Recommendation = [0.0, -0.7459, 0.5320], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.6616, 0.2970]. Recommendation = [0.0, -0.7459, 0.5320], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -1.0678, 0.3148]. Recommendation = [0.0, -0.7459, 0.5320], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.4668, 0.7067]. Recommendation = [0.0, -0.7459, 0.5320], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.4612, 0.2296]. Recommendation = [0.0, -0.7459, 0.5320], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.6443, 0.9294] = 427.1514, sampling [1.0, -0.2136, 0.2831]. Recommendation = [0.0, -0.4612, 0.2296], Current Cost = 5016.00, Rho = 1.000
