(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.4528, 0.2981]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5005.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.8357, 0.4449]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5006.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.3135, 0.0616]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5007.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.6199, 0.1630]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5008.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.5145, 0.4573]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5009.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.3893, -0.0598]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5010.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.6957, 0.6343]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5011.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.9248, 0.9299]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5012.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.2907, 0.1464]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5013.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 1.1782, 0.9097]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5014.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.9171, 0.5752]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5015.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.5478, -0.0379]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5016.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.7250, 0.8725]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5017.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.5317, 0.5371]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5018.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.8031, 0.1947]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5019.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 1.0169, 1.2408]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5020.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.2012, 0.1221]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5021.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 1.0021, 1.0728]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5022.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.7636, 1.1376]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5023.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.1851, 0.0473]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5024.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 1.0140, 0.3551]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5025.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.4223, -0.0934]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5026.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 1.1024, 1.1567]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5027.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.4844, 0.4553]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5028.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.2614, -0.1471]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5029.00, Rho = 0.451
(iter 10) [0.0, 0.2856, -0.0476] = 454.1222, sampling [1.0, 0.8949, 1.0368]. Recommendation = [0.0, 0.2856, -0.0476], Current Cost = 5030.00, Rho = 0.451
