(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, -0.2435, 0.2646]. Recommendation = [0.0, -0.5610, -0.1596], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, -0.5702, 0.3690]. Recommendation = [0.0, -0.2435, 0.2646], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, 0.2268, 0.6873]. Recommendation = [0.0, -0.5702, 0.3690], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, 0.0181, 1.2743]. Recommendation = [0.0, -0.5702, 0.3690], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, -0.5318, 0.6712]. Recommendation = [0.0, -0.5702, 0.3690], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, 0.0319, 0.4651]. Recommendation = [0.0, -0.5702, 0.3690], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, -0.3051, 0.0012]. Recommendation = [0.0, -0.5702, 0.3690], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, -0.6116, 0.1826]. Recommendation = [0.0, -0.2727, 0.2147], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, -0.3725, 0.6430]. Recommendation = [0.0, -0.2727, 0.2147], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, -0.6230, 1.0251]. Recommendation = [0.0, -0.2727, 0.2147], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, -0.8483, 0.5845]. Recommendation = [0.0, -0.2727, 0.2147], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, -0.7516, 0.3829]. Recommendation = [0.0, -0.2727, 0.2147], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.5610, -0.1596] = 431.3654, sampling [1.0, -0.3367, 1.0878]. Recommendation = [0.0, -0.7630, 0.5629], Current Cost = 5017.00, Rho = 1.000
