(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 1.1755, 1.6670]. Recommendation = [0.0, -0.1702, 0.3790], Current Cost = 5005.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.9201, 1.5080]. Recommendation = [0.0, 1.1755, 1.6670], Current Cost = 5006.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 1.2479, 1.5345]. Recommendation = [0.0, 1.1755, 1.6670], Current Cost = 5007.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.9704, 1.3124]. Recommendation = [0.0, 1.2479, 1.5345], Current Cost = 5008.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.9676, 1.2114]. Recommendation = [0.0, 0.9704, 1.3124], Current Cost = 5009.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.8837, 1.1164]. Recommendation = [0.0, 0.9676, 1.2114], Current Cost = 5010.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.8061, 1.1338]. Recommendation = [0.0, 0.8837, 1.1164], Current Cost = 5011.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.8937, 1.0921]. Recommendation = [0.0, 0.8837, 1.1164], Current Cost = 5012.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.9060, 0.9984]. Recommendation = [0.0, 0.8937, 1.0921], Current Cost = 5013.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.8632, 0.9833]. Recommendation = [0.0, 0.9060, 0.9984], Current Cost = 5014.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.6527, 0.8625]. Recommendation = [0.0, 0.9060, 0.9984], Current Cost = 5015.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.7627, 0.8142]. Recommendation = [0.0, 0.9060, 0.9984], Current Cost = 5016.00, Rho = 0.046
(iter 10) [0.0, -0.1702, 0.3790] = 442.6786, sampling [1.0, 0.8978, 0.8407]. Recommendation = [0.0, 0.7627, 0.8142], Current Cost = 5017.00, Rho = 0.046
