(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.1801, 1.9740]. Recommendation = [0.0, -1.2875, 1.8806], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.3446, 1.9335]. Recommendation = [0.0, -1.2875, 1.8806], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.0281, 1.8151]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.4001, 1.7864]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.5039, 1.8734]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.4290, 1.7836]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.4233, 1.7036]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.0420, 1.9619]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.4567, 1.6307]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.6132, 1.6658]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -0.6739, 1.6125]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.0901, 1.3590]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -0.9643, 1.3515]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.3296, 1.3942]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.1913, 1.3211]. Recommendation = [0.0, -1.3446, 1.9335], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -0.9962, 1.2570]. Recommendation = [0.0, -1.1913, 1.3211], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -0.8370, 1.3814]. Recommendation = [0.0, -1.1913, 1.3211], Current Cost = 5021.00, Rho = 1.000
(iter 10) [0.0, -1.2875, 1.8806] = 446.0968, sampling [1.0, -1.1583, 1.1868]. Recommendation = [0.0, -1.1913, 1.3211], Current Cost = 5022.00, Rho = 1.000
