(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, 0.3044, 1.1130]. Recommendation = [0.0, 0.1393, 0.5691], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, -0.1835, 0.6629]. Recommendation = [0.0, 0.1758, 0.3510], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, 0.9503, 0.7839]. Recommendation = [0.0, 0.1758, 0.3510], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, 0.5740, 0.5820]. Recommendation = [0.0, 0.9503, 0.7839], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, 1.1747, 1.1398]. Recommendation = [0.0, 0.9503, 0.7839], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, 0.7892, 1.0392]. Recommendation = [0.0, 0.9503, 0.7839], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, 1.3320, 0.7275]. Recommendation = [0.0, 0.9503, 0.7839], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, 0.9359, 1.4056]. Recommendation = [0.0, 0.9503, 0.7839], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, 0.1570, 0.6098]. Recommendation = [0.0, 0.9503, 0.7839], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, 0.8782, 1.9376]. Recommendation = [0.0, 0.9503, 0.7839], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, 0.1758, 0.3510] = 445.3747, sampling [1.0, 0.7598, 0.5655]. Recommendation = [0.0, 0.9503, 0.7839], Current Cost = 5015.00, Rho = 1.000
