(iter 5) [0.0, 0.4747, 0.7554] = 427.9356, sampling [0.0, 0.5363, 1.0666]. Recommendation = [0.0, 0.4747, 0.7554], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, 0.4747, 0.7554] = 427.9356, sampling [0.0, 0.3001, 0.8552]. Recommendation = [0.0, 0.4747, 0.7554], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, 0.4747, 0.7554] = 427.9356, sampling [0.0, 0.4985, 0.8603]. Recommendation = [0.0, 0.4747, 0.7554], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, 0.4747, 0.7554] = 427.9356, sampling [0.0, 0.7607, 0.9604]. Recommendation = [0.0, 0.4747, 0.7554], Current Cost = 8000.00, Rho = -1.230
(iter 8) [0.0, 0.7607, 0.9604] = 441.6731, sampling [0.0, 0.9302, 1.2601]. Recommendation = [0.0, 0.7607, 0.9604], Current Cost = 9000.00, Rho = -1.230
(iter 8) [0.0, 0.7607, 0.9604] = 441.6731, sampling [0.0, 0.7839, 1.1582]. Recommendation = [0.0, 0.7607, 0.9604], Current Cost = 10000.00, Rho = -1.230
(iter 8) [0.0, 0.7607, 0.9604] = 441.6731, sampling [0.0, 0.9481, 1.0720]. Recommendation = [0.0, 0.7607, 0.9604], Current Cost = 11000.00, Rho = -1.230
(iter 11) [0.0, 0.9481, 1.0720] = 453.3014, sampling [0.0, 1.2546, 1.4957]. Recommendation = [0.0, 0.9481, 1.0720], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, 1.2546, 1.4957] = 455.6204, sampling [0.0, 1.0194, 1.7592]. Recommendation = [0.0, 1.2546, 1.4957], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, 1.2546, 1.4957] = 455.6204, sampling [0.0, 1.0564, 1.3545]. Recommendation = [0.0, 1.2546, 1.4957], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, 1.2546, 1.4957] = 455.6204, sampling [0.0, 1.2601, 1.1226]. Recommendation = [0.0, 1.2546, 1.4957], Current Cost = 15000.00, Rho = -1.230
(iter 12) [0.0, 1.2546, 1.4957] = 455.6204, sampling [0.0, 1.4383, 1.7417]. Recommendation = [0.0, 1.2546, 1.4957], Current Cost = 16000.00, Rho = -1.230
