(iter 5) [0.0, -1.0752, 0.8489] = 442.5546, sampling [0.0, -1.0574, 1.0900]. Recommendation = [0.0, -1.0752, 0.8489], Current Cost = 5000.00, Rho = -1.230
(iter 5) [0.0, -1.0574, 1.0900] = 451.9880, sampling [0.0, -0.9037, 1.0298]. Recommendation = [0.0, -1.0574, 1.0900], Current Cost = 6000.00, Rho = -1.230
(iter 5) [0.0, -1.0574, 1.0900] = 451.9880, sampling [0.0, -1.3917, 0.9808]. Recommendation = [0.0, -1.0574, 1.0900], Current Cost = 7000.00, Rho = -1.230
(iter 5) [0.0, -1.0574, 1.0900] = 451.9880, sampling [0.0, -0.9695, 1.1152]. Recommendation = [0.0, -1.0574, 1.0900], Current Cost = 8000.00, Rho = -1.230
(iter 5) [0.0, -1.0574, 1.0900] = 451.9880, sampling [0.0, -0.8170, 0.5110]. Recommendation = [0.0, -1.0574, 1.0900], Current Cost = 9000.00, Rho = -1.230
(iter 5) [0.0, -1.0574, 1.0900] = 451.9880, sampling [0.0, -1.0260, 0.6028]. Recommendation = [0.0, -1.0574, 1.0900], Current Cost = 10000.00, Rho = -1.230
(iter 5) [0.0, -1.0574, 1.0900] = 451.9880, sampling [0.0, -0.5100, 0.6502]. Recommendation = [0.0, -1.0574, 1.0900], Current Cost = 11000.00, Rho = -1.230
(iter 5) [0.0, -1.0574, 1.0900] = 451.9880, sampling [0.0, -0.5870, 0.3454]. Recommendation = [0.0, -1.0574, 1.0900], Current Cost = 12000.00, Rho = -1.230
(iter 12) [0.0, -0.5870, 0.3454] = 453.7813, sampling [0.0, -0.7444, 0.3777]. Recommendation = [0.0, -0.5870, 0.3454], Current Cost = 13000.00, Rho = -1.230
(iter 12) [0.0, -0.5870, 0.3454] = 453.7813, sampling [0.0, -0.5452, 0.4732]. Recommendation = [0.0, -0.5870, 0.3454], Current Cost = 14000.00, Rho = -1.230
(iter 12) [0.0, -0.5870, 0.3454] = 453.7813, sampling [0.0, -0.6212, 0.1386]. Recommendation = [0.0, -0.5870, 0.3454], Current Cost = 15000.00, Rho = -1.230
