(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, -0.0397, -0.2985]. Recommendation = [0.0, -0.2358, -0.4941], Current Cost = 5005.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, -0.0474, -0.1075]. Recommendation = [0.0, -0.0397, -0.2985], Current Cost = 5006.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, -0.1931, 0.0424]. Recommendation = [0.0, -0.0474, -0.1075], Current Cost = 5007.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, 0.0336, 0.1086]. Recommendation = [0.0, -0.1931, 0.0424], Current Cost = 5008.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, -0.0921, 0.3333]. Recommendation = [0.0, -0.1931, 0.0424], Current Cost = 5009.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, 0.0963, -0.0356]. Recommendation = [0.0, -0.1931, 0.0424], Current Cost = 5010.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, -0.2479, 0.2112]. Recommendation = [0.0, 0.0963, -0.0356], Current Cost = 5011.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, 0.1622, -0.1874]. Recommendation = [0.0, 0.0963, -0.0356], Current Cost = 5012.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, 0.1385, 0.1911]. Recommendation = [0.0, 0.0963, -0.0356], Current Cost = 5013.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, 0.0155, 0.6061]. Recommendation = [0.0, 0.0963, -0.0356], Current Cost = 5014.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, 0.0543, 0.3466]. Recommendation = [0.0, 0.0963, -0.0356], Current Cost = 5015.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, -0.2498, 0.3939]. Recommendation = [0.0, 0.0963, -0.0356], Current Cost = 5016.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, 0.2808, -0.0704]. Recommendation = [0.0, 0.0963, -0.0356], Current Cost = 5017.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, 0.1501, -0.0400]. Recommendation = [0.0, 0.1501, -0.0400], Current Cost = 5018.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, 0.1802, 0.1409]. Recommendation = [0.0, 0.0963, -0.0356], Current Cost = 5019.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, 0.0676, -0.5340]. Recommendation = [0.0, 0.0963, -0.0356], Current Cost = 5020.00, Rho = 1.000
(iter 10) [0.0, -0.2358, -0.4941] = 424.5510, sampling [1.0, -0.0782, -0.4200]. Recommendation = [0.0, 0.0963, -0.0356], Current Cost = 5021.00, Rho = 1.000
